policy_ref_id,entity_id,entity_legal_name,country_code,reporting_year,regulatory_regime,intl_agreement_name,intl_agreement_year,intl_agreement_body,temperature_pathway_c,jurisdiction_policy_regime,ndc_ambition_summary,national_net_zero_year,linked_scenario_ids,scenario_temp_pathways,scenario_includes_1_5c,linked_kpi_targets_json,carbon_price_eur_per_tco2e,carbon_price_applies_to_financed_emissions,ifrs_s2_para_refs,policy_context_narrative,intl_agreement_alignment_note,jurisdictional_commitment_summary,scenario_policy_assumption_note,target_informed_by_agreement_note,data_source,created_from
POLREF-ENT-IT-007-2019,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2019,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",24.84,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Consumer Finance Italia SpA operates within the European Union's regulatory framework influenced by the Corporate Sustainability Reporting Directive (CSRD). The entity's climate-related policies include commitments to reduce Scope 1 and Scope 2 emissions with specific targets set for 2030 based on 2019 levels. An internal carbon price of EUR 24.8 per tCO2e is applied to financed emissions, reflecting the organization's strategy to integrate climate risks into financial decision-making.","The entity aligns its climate strategy with the Paris Agreement 2°C pathway, highlighting a commitment to limiting global temperature rise to 2.0 degrees Celsius.","Atlas Consumer Finance Italia SpA is subject to Italy's national climate legislation, consistent with its status as a UNFCCC signatory. The jurisdiction has a committed Nationally Determined Contribution (NDC) and a national net-zero target year of 2050. These commitments provide a regulatory backdrop that influences the entity's climate goals and reporting practices.",The entity's scenario analysis and climate targets assume adherence to the 2.0°C temperature pathway as set forth under the Paris Agreement. There is no inclusion of a 1.5°C pathway in its scenario assumptions.,"The entity's Scope 1 and Scope 2 emission reduction targets for 2030 are informed by its commitment to the Paris Agreement's 2°C goal. These targets are set relative to 2019 baseline emissions, demonstrating alignment between corporate climate objectives and international climate policy frameworks.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2020,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2020,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",35.95,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Consumer Finance Italia SpA operates under the CSRD regulatory regime in Italy, which includes adherence to national climate legislation consistent with the country's status as a signatory to the UNFCCC. The entity has integrated an internal carbon pricing mechanism valued at EUR 36.0 per tCO2e, applying this price to financed emissions as part of its climate-related policies.","The entity aligns its disclosures with the Paris Agreement's 2°C temperature pathway, reflecting the international commitment to limit global warming to well below 2 degrees Celsius under the UNFCCC framework.","Within Italy's national policy framework, Atlas Consumer Finance Italia SpA recognizes the committed Nationally Determined Contribution (NDC) and the 2050 net-zero target. These commitments frame the entity's climate strategy and influence its emissions reduction goals.","The entity's climate targets and scenario analyses assume a 2.0°C temperature pathway consistent with international and national policy ambitions, without explicitly incorporating a 1.5°C temperature scenario.","Atlas Consumer Finance Italia SpA has established specific climate-related KPIs targeting significant reductions in Scope 1 and Scope 2 location-based emissions by 2030, with base year 2019 values. These targets are informed by France's adherence to the Paris Agreement and the overarching goal to achieve net zero emissions by 2050.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2021,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2021,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",42.59,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Consumer Finance Italia SpA operates within the Italian regulatory framework under the CSRD regime, which incorporates national climate legislation aligned with Italy's commitments as a UNFCCC signatory. The company applies an internal carbon price of EUR 42.6 per ton of CO2 equivalent to its financed emissions, reflecting a strategic response to climate-related financial risks and opportunities. Specific climate KPI targets have been established to reduce Scope 1 and Scope 2 emissions by 2030 compared to 2019 levels.","The company's climate strategy aligns with the Paris Agreement goal of limiting global warming to 2.0°C as established under the UNFCCC in 2015. While it does not include a 1.5°C pathway, Atlas Consumer Finance Italia SpA reflects international commitments in its emissions targets.","Italy has committed to its Nationally Determined Contribution (NDC) under the UNFCCC and aims for national net-zero greenhouse gas emissions by 2050. The national climate legislation establishes a policy environment supporting emissions reductions in line with these commitments, which informs the company's climate-related strategies and target setting.","The temperature pathway scenario guiding the company's target setting assumes a 2.0°C global warming limit consistent with the Paris Agreement, without incorporating a more ambitious 1.5°C pathway. This informs the operational emissions targets for 2030.","Atlas Consumer Finance Italia SpA's emissions reduction targets for Scope 1 and Scope 2 operational emissions by 2030 are explicitly linked to both the Paris Agreement 2°C goal and Italy's national net-zero target year of 2050. These targets use 2019 as the baseline year, demonstrating how international agreements directly influence the company's climate performance objectives.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2022,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2022,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",48.23,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Consumer Finance Italia SpA operates under Italy's national climate legislation in alignment with its commitments as a UNFCCC signatory. The company has integrated an internal carbon price of EUR 48.2 per tCO2e which is applied to its financed emissions, reflecting its proactive approach to managing climate-related financial impacts. Key linked climate KPI targets focus on reducing Scope 1 and Scope 2 emissions with established 2030 targets based on 2019 levels.","The company's climate strategy aligns with the Paris Agreement's 2°C temperature pathway, guiding its emissions reduction initiatives and risk management processes. Atlas Consumer Finance Italia SpA uses this temperature pathway as its reference scenario for climate-related disclosures and strategy development.","Italy has committed to its Nationally Determined Contribution under the UNFCCC and set a national net-zero target year of 2050. Atlas Consumer Finance Italia SpA's climate policies and targets are consistent with these jurisdictional commitments, supporting Italy's broader goals on emissions reduction and climate resilience.","In its climate-related planning, the entity assumes implementation of policies aligned with the Paris Agreement 2°C pathway and applicable national legislation reflecting Italy's NDC ambitions. This scenario basis informs its financial and operational forecasting under current regulatory frameworks.","Atlas Consumer Finance Italia SpA’s emission reduction targets for Scope 1 and Scope 2 are informed by the ambition to contribute to the Paris Agreement’s 2°C limit. The targets set for 2030 demonstrate alignment with international climate goals and Italy’s national net-zero pathway, ensuring the company’s operational actions support global and local climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2023,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2023,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",59.13,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Consumer Finance Italia SpA operates within the Italian regulatory framework under the CSRD regime and adheres to national climate legislation as a signatory of the UNFCCC. The entity has established internal carbon pricing at EUR 59.1 per tCO2e, which specifically applies to financed emissions, reflecting a commitment to integrate climate considerations into financial decisions. The company has also set clear Scope 1 and Scope 2 emissions reduction targets for 2030 based on 2019 levels, aligning with developed corporate climate KPIs.","The entity's climate strategy aligns with the Paris Agreement's 2°C temperature pathway, which guides its medium to long-term emissions reduction efforts. Although the 1.5°C pathway is not included, the company's alignment with the 2°C target reflects compliance with internationally recognized climate goals.","Italy's national climate policy, to which the entity is subject, includes a committed Nationally Determined Contribution (NDC) and a legislated net-zero target year of 2050. These national commitments establish the regulatory backdrop for the entity's climate action plans and underpin its operational and financed emissions targets.","The entity's climate disclosures assume a scenario consistent with the Paris Agreement 2°C pathway reflecting current and anticipated national policies, including Italy's NDC commitments and net-zero targets through 2050. This assumption is embedded in the entity's carbon pricing and emissions targets.","Atlas Consumer Finance Italia SpA's emissions reduction targets for Scope 1 and Scope 2, to be achieved by 2030, are informed by the broader goals of the Paris Agreement 2°C temperature pathway and Italy’s national climate commitments. The internal carbon price applied to financed emissions further supports the entity's strategic alignment with international and national climate objectives.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2024,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2024,CSRD,Paris Agreement 1.5°C,2015,UNFCCC,1.5,National climate legislation (UNFCCC signatory),NDC committed,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",63.52,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Consumer Finance Italia SpA operates within the regulatory framework of the CSRD in Italy, aligning its climate strategy with national climate legislation under the UNFCCC. The entity has established internal carbon pricing at EUR 63.5 per tCO2e, which applies to its financed emissions, demonstrating an integration of carbon costs into financial decision-making processes.","The entity's climate-related disclosures and strategic targets are aligned with the Paris Agreement 1.5°C goal, emphasizing adherence to the global effort to limit warming well below 2°C, preferably to 1.5°C.","Italy's national climate policies reflect a committed NDC under the UNFCCC and a national net-zero emissions target by 2050. These jurisdictional commitments guide the entity's operational and financed emissions reduction strategies, supporting compliance with Italy's climate ambitions.","The entity incorporates the 1.5°C temperature pathway in its climate scenario planning, alongside 2.0°C and 3.5°C pathways, ensuring robust assessment of climate-related impacts and opportunities under varying degrees of climate mitigation ambition.","Atlas Consumer Finance Italia SpA has set specific climate KPIs aligned with the Paris Agreement, including absolute targets to reduce Scope 1 and Scope 2 emissions by 2030 relative to 2019 levels. These targets demonstrate an explicit commitment to operational emissions reduction consistent with international climate goals.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-BE-008-2019,ENT-BE-008,Atlas Bank Belgium SA,BE,2019,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",31.52,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Bank Belgium SA operates within Belgium's regulatory regime, governed by the CSRD framework, and aligns its climate actions with the national climate legislation under the UNFCCC. The bank incorporates an internal carbon price of EUR 31.5 per tCO2e that applies to its financed emissions, reflecting its commitment to integrating climate considerations into financial decision-making. Targets have been set to reduce Scope 1 and Scope 2 emissions by 2030, based on 2019 levels.","The entity aligns its climate strategy with the Paris Agreement, targeting a 2.0°C temperature pathway but does not currently include a 1.5°C pathway in its scenario analysis. This reflects a commitment to international climate goals, albeit at a moderate level of ambition.","Belgium has ratified the Paris Agreement and maintains committed Nationally Determined Contributions (NDCs) under the UNFCCC. The country has set a national net-zero target year of 2050, providing a clear long-term policy framework that guides Atlas Bank Belgium SA's climate-related targets and disclosures.","The entity's scenario analysis assumes a 2.0°C temperature pathway consistent with the Paris Agreement commitments, without incorporating a more ambitious 1.5°C pathway. This assumption informs their climate risk assessments and target setting.","Atlas Bank Belgium SA's emission reduction targets for Scope 1, Scope 2 location-based, and total operational emissions by 2030 are informed by the Paris Agreement temperature goals and Belgium's national commitments. The targets are explicitly tied to a 2.0°C pathway and build on the 2019 emissions baseline, demonstrating the bank's alignment with both international and national climate objectives.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-BE-008-2020,ENT-BE-008,Atlas Bank Belgium SA,BE,2020,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",43.34,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Bank Belgium SA operates under the CSRD regulatory regime and adheres to national climate legislation as a UNFCCC signatory. The entity has established internal carbon pricing at EUR 43.3 per tCO2e, which applies to its financed emissions, integrating this metric into its climate strategy and operational targets.","The entity's climate strategy aligns with the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. Although it does not incorporate a 1.5°C pathway, the commitments reflect adherence to the 2.0°C target.",Atlas Bank Belgium SA is committed to national policy targets including a net-zero emission goal by 2050 as outlined in its Nationally Determined Contribution. These commitments guide the entity's climate-related activities within Belgium's legal framework.,"The bank's climate-related assumptions are informed by the target of limiting warming to 2.0°C, consistent with its NDC commitments and national net-zero target. This informs the internal carbon price and emissions targets adopted.","The entity’s linked climate KPI targets for Scope 1 and 2 emissions are directly informed by national and international climate commitments, specifically aligning with its NDC and the Paris Agreement's 2°C goal. Targets set for 2030 reflect a strategic approach to reduce emissions in line with these agreements.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-BE-008-2021,ENT-BE-008,Atlas Bank Belgium SA,BE,2021,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",50.22,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Bank Belgium SA operates within Belgium's national climate legislation framework and adheres to its commitments under the UNFCCC. The entity has established emissions reduction targets for Scope 1 and Scope 2 emissions by 2030, reflecting its alignment with national climate goals and regulatory expectations.","The bank aligns its climate strategy with the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC framework. Although it does not include a 1.5°C pathway, its targets are set to be consistent with limiting warming to 2.0°C.",Belgium has committed to its Nationally Determined Contribution (NDC) under the UNFCCC and aims to reach net-zero emissions by 2050. Atlas Bank Belgium SA’s internal carbon pricing and emissions targets are designed to align with these national commitments and support the country's climate objectives.,"The entity applies an internal carbon price of EUR 50.2 per tCO2e to its financed emissions, reflecting assumptions about future policy costs and regulatory expectations. This enables Atlas Bank to integrate anticipated carbon pricing into its financial planning and risk assessment.",Atlas Bank Belgium SA’s climate KPI targets for Scope 1 and Scope 2 emissions reductions by 2030 are informed by the Paris Agreement’s 2°C pathway. These targets also consider the bank's operational baseline from 2019 and reinforce its commitment to contribute to national and international climate goals.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-BE-008-2022,ENT-BE-008,Atlas Bank Belgium SA,BE,2022,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",55.65,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Bank Belgium SA operates within the regulatory framework established by the CSRD and is guided by national climate legislation under Belgium's commitments as a signatory to the UNFCCC. The entity aligns its operational strategies with national targets focused on reducing Scope 1 and 2 emissions by 2030, reflecting its contribution to the country's broader climate objectives.","Atlas Bank Belgium SA's climate approach aligns with the Paris Agreement's 2°C temperature pathway, ensuring consistency with internationally recognized climate goals without explicitly including the 1.5°C pathway.","The entity is subject to Belgium's national climate policies, which include a committed Nationally Determined Contribution and a national net-zero target set for 2050. These commitments influence the bank's climate-related disclosures and target setting under the CSRD regulatory regime.","Atlas Bank Belgium SA's climate-related financial assumptions incorporate an internal carbon price of EUR 55.6 per tonne of CO2e, applied to financed emissions, supporting the integration of climate risks and opportunities into its business strategy.",The bank's climate targets focusing on reducing Scope 1 and 2 emissions by 2030 are informed by its adherence to the Paris Agreement 2°C pathway and Belgium's national climate commitments. These targets demonstrate the entity's commitment to contributing to national and international climate mitigation efforts within prevailing regulatory frameworks.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-BE-008-2023,ENT-BE-008,Atlas Bank Belgium SA,BE,2023,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",58.44,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)",Atlas Bank Belgium SA operates under the CSRD regulatory regime and aligns its climate-related disclosures with national climate legislation as a UNFCCC signatory. The entity has set specific climate KPI targets for Scope 1 and Scope 2 emissions with clear base years and target years to guide its operational emissions reductions by 2030.,"Atlas Bank Belgium SA's climate strategy aligns with the Paris Agreement 2°C pathway from 2015 under the UNFCCC framework, guiding its emissions targets and internal carbon pricing. However, the entity does not include a 1.5°C pathway in its scenario analysis.",The entity is committed to the national climate goals through adherence to Belgium's NDC commitments and the national net-zero target year of 2050. These commitments underpin its governance and operational emissions reduction strategies as part of its regulatory compliance framework.,"Scenario analyses incorporate a temperature pathway consistent with a 2.0°C warming limit, reflecting the international policy environment and national commitments. Internal carbon pricing set at EUR 58.4 per tCO2e applies to financed emissions, supporting decision-making aligned with these policy assumptions.","Atlas Bank Belgium SA's operational emissions targets for Scope 1 and Scope 2 by 2030 are informed by commitments under the Paris Agreement and Belgium’s NDC. These targets are established to support the transition to net zero by 2050, reflecting alignment with international and national climate goals.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-BE-008-2024,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CSRD,Paris Agreement 1.5°C,2015,UNFCCC,1.5,National climate legislation (UNFCCC signatory),NDC committed,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",72.56,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Bank Belgium SA operates under the CSRD regulatory regime and aligns its climate-related disclosures with national climate legislation consistent with UNFCCC commitments. The entity applies an internal carbon price of EUR 72.6 per tCO2e to financed emissions, integrating this into its operational and strategic decision-making processes.","The entity explicitly aligns its climate strategies and disclosures with the Paris Agreement 1.5°C temperature pathway, incorporating this ambition into relevant scenario analyses and target setting.",Atlas Bank Belgium SA acknowledges Belgium's national climate legislation and its commitment to achieving net-zero emissions by 2050. The entity supports the nationally determined contributions (NDC) and integrates these policy commitments into its operational targets and emissions management.,"Scenario analyses employed by the entity include the 1.5°C, 2.0°C, and 3.5°C pathways, with explicit consideration of the 1.5°C pathway to reflect alignment with stringent climate policy assumptions.","The entity's operational Scope 1 and 2 emissions reduction targets for 2030 are informed by the Paris Agreement's goals and the national policy context. These targets align with the 1.5°C trajectory, demonstrating a commitment to contribute to global efforts to limit warming.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-LU-009-2019,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,2019,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",25.86,False,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Asset Management Luxembourg SA operates under the CSRD regulatory regime and aligns its climate strategy with national climate legislation as a UNFCCC signatory. The company has set internal targets for reducing Scope 1 and Scope 2 emissions by 2030 relative to the 2019 baseline, demonstrating a commitment to address climate risks and transition opportunities.","The entity's climate approach is aligned with the Paris Agreement's 2°C temperature pathway, reflecting international commitments to limit global warming. Although the 1.5°C pathway is acknowledged, it is not included in the disclosed scenario analysis.",The jurisdiction has a Nationally Determined Contribution (NDC) commitment under the UNFCCC and has established a national net-zero target year of 2050. This commitment shapes the entity's operational and strategic climate-related goals within the national policy framework.,"Scenario analysis is based on the 2.0°C temperature pathway consistent with the Paris Agreement, without inclusion of the 1.5°C pathway. This assumption influences the entity's risk and opportunity assessments and target-setting processes.",The entity's emissions reduction targets for Scope 1 and Scope 2 by 2030 are informed by alignment with the Paris Agreement's temperature goals and national net-zero ambitions. These targets provide a clear trajectory supporting compliance with both international and jurisdictional climate commitments.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
