scenario_record_id,scenario_id,scenario_family,scenario_description,temperature_pathway_c,time_horizon_year,metric_name,metric_category,metric_description,nace_code,nace_description,sector_exposure_eur,sector_exposure_share_pct,base_transition_risk_factor,base_physical_risk_factor,scenario_transition_multiplier,scenario_physical_multiplier,metric_multiplier,impact_eur,impact_eur_m,impact_pct_of_bank_revenue,reporting_year,data_source,created_from
SCN-0000136,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,F41.20,Construction of buildings,66654941244.44,10.0748,0.045,0.06,0.45,2.3,0.75,1567058286.17,1567.0583,6.7674,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000137,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,F41.20,Construction of buildings,66654941244.44,10.0748,0.045,0.06,0.45,2.3,1.0,799446029.87,799.446,3.4524,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000138,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,F41.20,Construction of buildings,66654941244.44,10.0748,0.045,0.06,0.45,2.3,1.0,5631885588.96,5631.8856,24.3216,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000139,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,F41.20,Construction of buildings,66654941244.44,10.0748,0.045,0.06,0.45,2.3,0.65,519639919.41,519.6399,2.2441,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000140,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,F41.20,Construction of buildings,66654941244.44,10.0748,0.045,0.06,0.45,2.3,0.75,4223914191.72,4223.9142,18.2412,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000141,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,F41.20,Construction of buildings,66654941244.44,10.0748,0.045,0.06,0.45,2.3,1.0,1318943126.38,1318.9431,5.6959,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000142,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,F41.20,Construction of buildings,66654941244.44,10.0748,0.045,0.06,0.45,2.3,1.0,9131070814.36,9131.0708,39.433,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000143,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,F41.20,Construction of buildings,66654941244.44,10.0748,0.045,0.06,0.45,2.3,0.65,857313032.15,857.313,3.7023,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000144,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,F41.20,Construction of buildings,66654941244.44,10.0748,0.045,0.06,0.45,2.3,0.75,6848303110.77,6848.3031,29.5747,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000145,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,1.0,82378826.81,82.3788,0.3558,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000146,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,1.0,12714911.16,12.7149,0.0549,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000147,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,0.65,53546237.42,53.5462,0.2312,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000148,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,0.75,9536183.37,9.5362,0.0412,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000149,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,1.0,463697665.51,463.6977,2.0025,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000150,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,1.0,76585324.92,76.5853,0.3307,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000151,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,0.65,301403482.58,301.4035,1.3016,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000152,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,0.75,57438993.69,57.439,0.2481,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000153,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,1.0,1260655190.21,1260.6552,5.4442,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000154,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,1.0,210555422.52,210.5554,0.9093,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000155,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,0.65,819425873.64,819.4259,3.5387,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000156,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,0.75,157916566.89,157.9166,0.682,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000157,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,1.0,2092463205.73,2092.4632,9.0364,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000158,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,1.0,345448772.65,345.4488,1.4918,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000159,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,0.65,1360101083.73,1360.1011,5.8737,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000160,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.85,0.45,0.75,259086579.49,259.0866,1.1189,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000161,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,1.0,59229923.27,59.2299,0.2558,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000162,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,1.0,27220958.47,27.221,0.1176,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000163,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,0.65,38499450.13,38.4995,0.1663,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000164,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,0.75,20415718.85,20.4157,0.0882,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000165,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,1.0,359580537.11,359.5805,1.5529,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000166,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,1.0,160173949.9,160.1739,0.6917,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000167,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,0.65,233727349.12,233.7273,1.0094,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000168,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,0.75,120130462.42,120.1305,0.5188,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000169,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,1.0,899667319.6,899.6673,3.8853,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000170,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,1.0,424430022.28,424.43,1.8329,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000171,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,0.65,584783757.74,584.7838,2.5254,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000172,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,0.75,318322516.71,318.3225,1.3747,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000173,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,1.0,1547036363.98,1547.0364,6.6809,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000174,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,1.0,710910469.39,710.9105,3.0701,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000175,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,0.65,1005573636.59,1005.5736,4.3426,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000176,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,1.35,0.95,0.75,533182852.04,533.1829,2.3026,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000177,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,1.0,18959079.83,18.9591,0.0819,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000178,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,1.0,66406200.91,66.4062,0.2868,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000179,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,0.65,12323401.89,12.3234,0.0532,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000180,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,0.75,49804650.68,49.8047,0.2151,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000181,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,1.0,113670671.7,113.6707,0.4909,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000182,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,1.0,404661090.42,404.6611,1.7475,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000183,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,0.65,73885936.61,73.8859,0.3191,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000184,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,0.75,303495817.81,303.4958,1.3107,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000185,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,1.0,310451307.7,310.4513,1.3407,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000186,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,1.0,1052298073.1,1052.2981,4.5444,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000187,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,0.65,201793350.01,201.7934,0.8715,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000188,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,0.75,789223554.83,789.2236,3.4083,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000189,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,1.0,498620473.59,498.6205,2.1533,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000190,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,1.0,1744410692.24,1744.4107,7.5333,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000191,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,0.65,324103307.84,324.1033,1.3997,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000192,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,G46.90,Wholesale trade,37530802746.17,5.6727,0.03,0.02,0.45,2.3,0.75,1308308019.18,1308.308,5.65,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000193,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,1.0,799422463.33,799.4225,3.4523,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000194,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,1.0,95070735.73,95.0707,0.4106,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000195,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,0.65,519624601.16,519.6246,2.244,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000196,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,0.75,71303051.8,71.3031,0.3079,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000197,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,1.0,4701934789.36,4701.9348,20.3055,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000198,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,1.0,611680759.61,611.6808,2.6416,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000199,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,0.65,3056257613.09,3056.2576,13.1986,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000200,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,0.75,458760569.71,458.7606,1.9812,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000201,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,1.0,13356499987.7,13356.5,57.6807,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000202,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,1.0,1598154160.76,1598.1542,6.9017,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000203,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,0.65,8681724992.0,8681.725,37.4924,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
