kpi_record_id,entity_id,kpi_code,kpi_name,category,reporting_year,unit,baseline_year,baseline_value,actual_value,target_year,target_value,target_reduction_pct,progress_to_target_pct,on_track_flag,source_logic,data_lineage,created_from
KPI-ENT-UK-005-FIN-006-2022,ENT-UK-005,FIN-006,SBTi-aligned exposure,Climate targets,2022,%,2019,7.8349,15.2106,2030,35.0,,27.15,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-FIN-006-2023,ENT-UK-005,FIN-006,SBTi-aligned exposure,Climate targets,2023,%,2019,7.8349,17.1333,2030,35.0,,34.23,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-FIN-006-2024,ENT-UK-005,FIN-006,SBTi-aligned exposure,Climate targets,2024,%,2019,7.8349,20.4637,2030,35.0,,46.49,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-FIN-007-2019,ENT-UK-005,FIN-007,High transition risk exposure,Climate risk,2019,%,2019,23.74,23.74,2030,15.431,35.0,0.0,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-FIN-007-2020,ENT-UK-005,FIN-007,High transition risk exposure,Climate risk,2020,%,2019,23.74,23.4162,2030,15.431,35.0,3.9,False,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-FIN-007-2021,ENT-UK-005,FIN-007,High transition risk exposure,Climate risk,2021,%,2019,23.74,22.0083,2030,15.431,35.0,20.84,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-FIN-007-2022,ENT-UK-005,FIN-007,High transition risk exposure,Climate risk,2022,%,2019,23.74,20.3333,2030,15.431,35.0,41.0,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-FIN-007-2023,ENT-UK-005,FIN-007,High transition risk exposure,Climate risk,2023,%,2019,23.74,18.6737,2030,15.431,35.0,60.97,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-FIN-007-2024,ENT-UK-005,FIN-007,High transition risk exposure,Climate risk,2024,%,2019,23.74,17.334,2030,15.431,35.0,77.1,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-001-2019,ENT-UK-005,SOC-001,Gender pay gap,Social,2019,%,2019,18.6855,18.6855,2030,5.0,,0.0,True,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-001-2020,ENT-UK-005,SOC-001,Gender pay gap,Social,2020,%,2019,18.6855,16.3907,2030,5.0,,16.77,True,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-001-2021,ENT-UK-005,SOC-001,Gender pay gap,Social,2021,%,2019,18.6855,16.337,2030,5.0,,17.16,True,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-001-2022,ENT-UK-005,SOC-001,Gender pay gap,Social,2022,%,2019,18.6855,14.1318,2030,5.0,,33.27,True,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-001-2023,ENT-UK-005,SOC-001,Gender pay gap,Social,2023,%,2019,18.6855,13.7683,2030,5.0,,35.93,True,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-001-2024,ENT-UK-005,SOC-001,Gender pay gap,Social,2024,%,2019,18.6855,12.593,2030,5.0,,44.52,True,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-002-2019,ENT-UK-005,SOC-002,ESG training completion,Social,2019,%,2019,39.0934,39.0934,2030,95.0,,0.0,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-002-2020,ENT-UK-005,SOC-002,ESG training completion,Social,2020,%,2019,39.0934,43.9643,2030,95.0,,8.71,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-002-2021,ENT-UK-005,SOC-002,ESG training completion,Social,2021,%,2019,39.0934,49.1746,2030,95.0,,18.03,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-002-2022,ENT-UK-005,SOC-002,ESG training completion,Social,2022,%,2019,39.0934,54.0032,2030,95.0,,26.67,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-002-2023,ENT-UK-005,SOC-002,ESG training completion,Social,2023,%,2019,39.0934,59.7104,2030,95.0,,36.88,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-SOC-002-2024,ENT-UK-005,SOC-002,ESG training completion,Social,2024,%,2019,39.0934,62.5078,2030,95.0,,41.88,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-GOV-001-2019,ENT-UK-005,GOV-001,Board meetings with ESG agenda,Governance,2019,%,2019,35.0757,35.0757,2030,100.0,,0.0,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-GOV-001-2020,ENT-UK-005,GOV-001,Board meetings with ESG agenda,Governance,2020,%,2019,35.0757,40.944,2030,100.0,,9.04,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-GOV-001-2021,ENT-UK-005,GOV-001,Board meetings with ESG agenda,Governance,2021,%,2019,35.0757,47.8226,2030,100.0,,19.63,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-GOV-001-2022,ENT-UK-005,GOV-001,Board meetings with ESG agenda,Governance,2022,%,2019,35.0757,52.6096,2030,100.0,,27.01,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-GOV-001-2023,ENT-UK-005,GOV-001,Board meetings with ESG agenda,Governance,2023,%,2019,35.0757,58.2321,2030,100.0,,35.67,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-UK-005-GOV-001-2024,ENT-UK-005,GOV-001,Board meetings with ESG agenda,Governance,2024,%,2019,35.0757,65.0859,2030,100.0,,46.22,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-001-2019,ENT-ES-006,ENV-001,Scope 1 emissions,Climate,2019,tCO2e,2019,867.9567,867.9567,2030,433.9784,50.0,0.0,True,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-001-2020,ENT-ES-006,ENV-001,Scope 1 emissions,Climate,2020,tCO2e,2019,867.9567,843.8639,2030,433.9784,50.0,5.55,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-001-2021,ENT-ES-006,ENV-001,Scope 1 emissions,Climate,2021,tCO2e,2019,867.9567,918.0563,2030,433.9784,50.0,-11.54,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-001-2022,ENT-ES-006,ENV-001,Scope 1 emissions,Climate,2022,tCO2e,2019,867.9567,888.372,2030,433.9784,50.0,-4.7,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-001-2023,ENT-ES-006,ENV-001,Scope 1 emissions,Climate,2023,tCO2e,2019,867.9567,932.0091,2030,433.9784,50.0,-14.76,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-001-2024,ENT-ES-006,ENV-001,Scope 1 emissions,Climate,2024,tCO2e,2019,867.9567,927.8954,2030,433.9784,50.0,-13.81,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-002-2019,ENT-ES-006,ENV-002,Scope 2 location-based emissions,Climate,2019,tCO2e,2019,4027.6326,4027.6326,2030,2013.8163,50.0,0.0,True,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-002-2020,ENT-ES-006,ENV-002,Scope 2 location-based emissions,Climate,2020,tCO2e,2019,4027.6326,3679.3897,2030,2013.8163,50.0,17.29,True,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-002-2021,ENT-ES-006,ENV-002,Scope 2 location-based emissions,Climate,2021,tCO2e,2019,4027.6326,3676.1388,2030,2013.8163,50.0,17.45,True,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-002-2022,ENT-ES-006,ENV-002,Scope 2 location-based emissions,Climate,2022,tCO2e,2019,4027.6326,3533.4084,2030,2013.8163,50.0,24.54,False,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-002-2023,ENT-ES-006,ENV-002,Scope 2 location-based emissions,Climate,2023,tCO2e,2019,4027.6326,3342.9069,2030,2013.8163,50.0,34.0,True,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-002-2024,ENT-ES-006,ENV-002,Scope 2 location-based emissions,Climate,2024,tCO2e,2019,4027.6326,3183.3904,2030,2013.8163,50.0,41.92,True,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-003-2019,ENT-ES-006,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2019,tCO2e,2019,4895.5894,4895.5894,2030,2447.7947,50.0,0.0,True,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-003-2020,ENT-ES-006,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2020,tCO2e,2019,4895.5894,4523.2536,2030,2447.7947,50.0,15.21,True,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-003-2021,ENT-ES-006,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2021,tCO2e,2019,4895.5894,4594.1952,2030,2447.7947,50.0,12.31,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-003-2022,ENT-ES-006,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2022,tCO2e,2019,4895.5894,4421.7804,2030,2447.7947,50.0,19.36,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-003-2023,ENT-ES-006,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2023,tCO2e,2019,4895.5894,4274.916,2030,2447.7947,50.0,25.36,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-003-2024,ENT-ES-006,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2024,tCO2e,2019,4895.5894,4111.2858,2030,2447.7947,50.0,32.04,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-004-2019,ENT-ES-006,ENV-004,Energy consumption,Climate,2019,kWh,2019,25396865.72,25396865.72,2030,20317492.576,20.0,0.0,True,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-004-2020,ENT-ES-006,ENV-004,Energy consumption,Climate,2020,kWh,2019,25396865.72,24063318.7,2030,20317492.576,20.0,26.25,True,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-004-2021,ENT-ES-006,ENV-004,Energy consumption,Climate,2021,kWh,2019,25396865.72,25305299.71,2030,20317492.576,20.0,1.8,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-004-2022,ENT-ES-006,ENV-004,Energy consumption,Climate,2022,kWh,2019,25396865.72,25118338.79,2030,20317492.576,20.0,5.48,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-004-2023,ENT-ES-006,ENV-004,Energy consumption,Climate,2023,kWh,2019,25396865.72,25058279.75,2030,20317492.576,20.0,6.67,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-004-2024,ENT-ES-006,ENV-004,Energy consumption,Climate,2024,kWh,2019,25396865.72,24927777.84,2030,20317492.576,20.0,9.24,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-005-2019,ENT-ES-006,ENV-005,Energy cost,Climate,2019,EUR,2019,3447001.56,3447001.56,2030,3102301.404,10.0,0.0,True,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-005-2020,ENT-ES-006,ENV-005,Energy cost,Climate,2020,EUR,2019,3447001.56,3363512.31,2030,3102301.404,10.0,24.22,True,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-005-2021,ENT-ES-006,ENV-005,Energy cost,Climate,2021,EUR,2019,3447001.56,3885945.0,2030,3102301.404,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-005-2022,ENT-ES-006,ENV-005,Energy cost,Climate,2022,EUR,2019,3447001.56,6245344.26,2030,3102301.404,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-005-2023,ENT-ES-006,ENV-005,Energy cost,Climate,2023,EUR,2019,3447001.56,5569624.59,2030,3102301.404,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-ENV-005-2024,ENT-ES-006,ENV-005,Energy cost,Climate,2024,EUR,2019,3447001.56,5164207.33,2030,3102301.404,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-001-2019,ENT-ES-006,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2019,tCO2e,2019,867588.6945,867588.6945,2030,477173.782,45.0,0.0,True,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-001-2020,ENT-ES-006,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2020,tCO2e,2019,867588.6945,835041.4071,2030,477173.782,45.0,8.34,True,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-001-2021,ENT-ES-006,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2021,tCO2e,2019,867588.6945,815076.3184,2030,477173.782,45.0,13.45,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-001-2022,ENT-ES-006,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2022,tCO2e,2019,867588.6945,786071.5305,2030,477173.782,45.0,20.88,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-001-2023,ENT-ES-006,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2023,tCO2e,2019,867588.6945,755279.2446,2030,477173.782,45.0,28.77,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-001-2024,ENT-ES-006,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2024,tCO2e,2019,867588.6945,735640.371,2030,477173.782,45.0,33.8,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-002-2019,ENT-ES-006,FIN-002,Outstanding loan exposure,Portfolio,2019,EUR,2019,60581404215.7592,60581404215.7592,2030,60581404215.7592,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-002-2020,ENT-ES-006,FIN-002,Outstanding loan exposure,Portfolio,2020,EUR,2019,60581404215.7592,61769540188.7306,2030,60581404215.7592,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-002-2021,ENT-ES-006,FIN-002,Outstanding loan exposure,Portfolio,2021,EUR,2019,60581404215.7592,63095881512.3399,2030,60581404215.7592,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-002-2022,ENT-ES-006,FIN-002,Outstanding loan exposure,Portfolio,2022,EUR,2019,60581404215.7592,64778892561.1047,2030,60581404215.7592,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-002-2023,ENT-ES-006,FIN-002,Outstanding loan exposure,Portfolio,2023,EUR,2019,60581404215.7592,65588724394.1543,2030,60581404215.7592,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-002-2024,ENT-ES-006,FIN-002,Outstanding loan exposure,Portfolio,2024,EUR,2019,60581404215.7592,67200268900.53,2030,60581404215.7592,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-003-2019,ENT-ES-006,FIN-003,High-emission sector exposure,Portfolio,2019,%,2019,92.0924,92.0924,2030,64.4647,30.0,0.0,True,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-003-2020,ENT-ES-006,FIN-003,High-emission sector exposure,Portfolio,2020,%,2019,92.0924,89.1218,2030,64.4647,30.0,10.75,True,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-003-2021,ENT-ES-006,FIN-003,High-emission sector exposure,Portfolio,2021,%,2019,92.0924,86.9742,2030,64.4647,30.0,18.53,True,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-003-2022,ENT-ES-006,FIN-003,High-emission sector exposure,Portfolio,2022,%,2019,92.0924,85.8013,2030,64.4647,30.0,22.77,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-003-2023,ENT-ES-006,FIN-003,High-emission sector exposure,Portfolio,2023,%,2019,92.0924,84.9082,2030,64.4647,30.0,26.0,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-003-2024,ENT-ES-006,FIN-003,High-emission sector exposure,Portfolio,2024,%,2019,92.0924,82.3819,2030,64.4647,30.0,35.15,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-004-2019,ENT-ES-006,FIN-004,Average PCAF data quality score,Data quality,2019,score,2019,4.3203,4.3203,2030,2.5,,0.0,True,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-004-2020,ENT-ES-006,FIN-004,Average PCAF data quality score,Data quality,2020,score,2019,4.3203,4.1666,2030,2.5,,8.45,True,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-004-2021,ENT-ES-006,FIN-004,Average PCAF data quality score,Data quality,2021,score,2019,4.3203,4.0574,2030,2.5,,14.44,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-004-2022,ENT-ES-006,FIN-004,Average PCAF data quality score,Data quality,2022,score,2019,4.3203,3.9145,2030,2.5,,22.29,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-004-2023,ENT-ES-006,FIN-004,Average PCAF data quality score,Data quality,2023,score,2019,4.3203,3.8451,2030,2.5,,26.1,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-004-2024,ENT-ES-006,FIN-004,Average PCAF data quality score,Data quality,2024,score,2019,4.3203,3.6601,2030,2.5,,36.27,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-005-2019,ENT-ES-006,FIN-005,Counterparty ESG data coverage,Data quality,2019,%,2019,75.7824,75.7824,2030,95.0,,0.0,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-005-2020,ENT-ES-006,FIN-005,Counterparty ESG data coverage,Data quality,2020,%,2019,75.7824,79.8093,2030,95.0,,20.95,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-005-2021,ENT-ES-006,FIN-005,Counterparty ESG data coverage,Data quality,2021,%,2019,75.7824,86.1712,2030,95.0,,54.06,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-005-2022,ENT-ES-006,FIN-005,Counterparty ESG data coverage,Data quality,2022,%,2019,75.7824,90.7509,2030,95.0,,77.89,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-005-2023,ENT-ES-006,FIN-005,Counterparty ESG data coverage,Data quality,2023,%,2019,75.7824,96.8206,2030,95.0,,109.47,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-005-2024,ENT-ES-006,FIN-005,Counterparty ESG data coverage,Data quality,2024,%,2019,75.7824,100.0,2030,95.0,,126.02,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-006-2019,ENT-ES-006,FIN-006,SBTi-aligned exposure,Climate targets,2019,%,2019,4.5769,4.5769,2030,35.0,,0.0,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-006-2020,ENT-ES-006,FIN-006,SBTi-aligned exposure,Climate targets,2020,%,2019,4.5769,8.281,2030,35.0,,12.18,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-006-2021,ENT-ES-006,FIN-006,SBTi-aligned exposure,Climate targets,2021,%,2019,4.5769,9.8969,2030,35.0,,17.49,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-006-2022,ENT-ES-006,FIN-006,SBTi-aligned exposure,Climate targets,2022,%,2019,4.5769,12.9199,2030,35.0,,27.42,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-006-2023,ENT-ES-006,FIN-006,SBTi-aligned exposure,Climate targets,2023,%,2019,4.5769,17.0435,2030,35.0,,40.98,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-ES-006-FIN-006-2024,ENT-ES-006,FIN-006,SBTi-aligned exposure,Climate targets,2024,%,2019,4.5769,18.8446,2030,35.0,,46.9,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
