policy_ref_id,entity_id,entity_legal_name,country_code,reporting_year,regulatory_regime,intl_agreement_name,intl_agreement_year,intl_agreement_body,temperature_pathway_c,jurisdiction_policy_regime,ndc_ambition_summary,national_net_zero_year,linked_scenario_ids,scenario_temp_pathways,scenario_includes_1_5c,linked_kpi_targets_json,carbon_price_eur_per_tco2e,carbon_price_applies_to_financed_emissions,ifrs_s2_para_refs,policy_context_narrative,intl_agreement_alignment_note,jurisdictional_commitment_summary,scenario_policy_assumption_note,target_informed_by_agreement_note,data_source,created_from
POLREF-ENT-ES-006-2021,ENT-ES-006,Atlas Leasing Spain SL,ES,2021,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 433.9784, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2013.8163, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2447.7947, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 20317492.576, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 3102301.404, ""target_year"": 2030, ""baseline_year"": 2019}]",45.69,True,"§14(a), §22(a), §22(b), §33-34",Atlas Leasing Spain SL operates in Spain under the regulatory regime of the Corporate Sustainability Reporting Directive (CSRD). The entity provides policy context for climate-related disclosures within a jurisdiction that has established national climate legislation aligned with its commitments as a signatory to the United Nations Framework Convention on Climate Change (UNFCCC). The national policy framework includes a Nationally Determined Contribution (NDC) with committed ambition and a national net zero target year of 2050.,"The entity's climate-related disclosures support interpretation of alignment with the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement sets a global goal to limit temperature increase to well below 2°C above pre-industrial levels, providing a benchmark for assessing climate-related risks and opportunities.","Atlas Leasing Spain SL operates in a jurisdiction where national climate policy includes legally binding commitments under the UNFCCC framework. The jurisdiction has articulated an NDC ambition and a national net zero emissions target year of 2050, which frames the regulatory and policy environment relevant to the entity's climate disclosures.",No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate-related KPI targets covering Scope 1 and Scope 2 emissions, total operational emissions, energy consumption, and energy costs, all with target years set for 2030 and baselines from 2019. These targets provide evidence of quantitative climate performance objectives that are consistent with the broader goals of the Paris Agreement 2°C pathway.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2022,ENT-ES-006,Atlas Leasing Spain SL,ES,2022,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 433.9784, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2013.8163, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2447.7947, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 20317492.576, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 3102301.404, ""target_year"": 2030, ""baseline_year"": 2019}]",54.43,True,"§14(a), §22(a), §22(b), §33-34",Atlas Leasing Spain SL operates in Spain under the regulatory regime of the Corporate Sustainability Reporting Directive (CSRD). The entity provides policy context for climate-related disclosures within a jurisdiction governed by national climate legislation and as a signatory to the United Nations Framework Convention on Climate Change (UNFCCC). The national climate policy includes a committed Nationally Determined Contribution (NDC) and a national net zero target year of 2050.,The entity's climate-related disclosures support interpretation of alignment with the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement guides the entity's contextual understanding of climate-related risks and opportunities within a 2.0°C warming limit framework.,"Atlas Leasing Spain SL operates in a jurisdiction with a committed NDC ambition under the UNFCCC and national climate legislation. The jurisdiction has established a national net zero emissions target year of 2050, providing a medium- to long-term policy commitment framework relevant to the entity's climate strategy and disclosures.",No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity's climate-related KPI targets include Scope 1 emissions, Scope 2 location-based emissions, total operational Scope 1 and 2 emissions, energy consumption, and energy cost, all with 2030 target years and 2019 baselines. These targets provide evidence of the entity's efforts to manage climate-related impacts and are consistent with the policy context informed by the Paris Agreement 2°C pathway.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2023,ENT-ES-006,Atlas Leasing Spain SL,ES,2023,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 433.9784, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2013.8163, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2447.7947, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 20317492.576, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 3102301.404, ""target_year"": 2030, ""baseline_year"": 2019}]",61.54,True,"§14(a), §22(a), §22(b), §33-34","Atlas Leasing Spain SL operates within the regulatory regime of the Corporate Sustainability Reporting Directive (CSRD) in Spain. The entity provides policy context for its climate-related disclosures by referencing Spain's national climate legislation and its status as a signatory to the United Nations Framework Convention on Climate Change (UNFCCC). The national policy framework includes a Nationally Determined Contribution (NDC) with committed ambition and a national net zero target year of 2050, which informs the entity's understanding of the jurisdictional climate policy environment.","The entity's climate-related disclosures support interpretation of alignment with the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement sets a global goal to limit temperature rise to well below 2°C above pre-industrial levels, providing a benchmark for assessing climate-related risks and opportunities relevant to the entity's operations.","Atlas Leasing Spain SL operates in a jurisdiction where national climate commitments include a legally recognized NDC ambition and a target to achieve net zero greenhouse gas emissions by 2050. These jurisdictional commitments provide a framework for the entity's climate strategy and target setting, reflecting Spain's policy trajectory under the UNFCCC.",No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate-related KPI targets for Scope 1 emissions, Scope 2 location-based emissions, total operational Scope 1 and 2 emissions, energy consumption, and energy cost, all with 2030 target years and 2019 baselines. These targets provide evidence of the entity's efforts to manage emissions and energy use in a manner informed by the Paris Agreement 2°C temperature pathway and relevant jurisdictional climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-ES-006-2024,ENT-ES-006,Atlas Leasing Spain SL,ES,2024,CSRD,Paris Agreement 1.5°C,2015,UNFCCC,1.5,National climate legislation / UNFCCC signatory context,NDC committed,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 433.9784, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2013.8163, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2447.7947, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 20317492.576, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 3102301.404, ""target_year"": 2030, ""baseline_year"": 2019}]",72.71,True,"§14(a), §22(a), §22(b), §33-34","Atlas Leasing Spain SL operates within the Spanish regulatory regime under the CSRD framework, providing policy context aligned with national climate legislation and Spain's commitments as a UNFCCC signatory. The entity's climate-related disclosures reflect the national net zero target year of 2050 and the Nationally Determined Contribution (NDC) ambition under Spain's climate policy regime.",The entity's climate-related disclosures support interpretation of the Paris Agreement 1.5°C temperature pathway as established by the UNFCCC in 2015. This international agreement informs the entity's consideration of climate-related risks and opportunities in line with a 1.5°C global warming limit.,Atlas Leasing Spain SL operates in a jurisdiction with a national net zero target set for 2050 and an NDC commitment under the UNFCCC framework. These jurisdictional commitments provide a foundational context for the entity's climate strategy and target setting.,"The entity's disclosures incorporate scenario analysis linked to NGFS scenarios including NGFS_NET_ZERO_2050 (1.5°C), NGFS_DISORDERLY (2.0°C), and NGFS_HOT_HOUSE_WORLD (3.5°C). These scenarios provide a range of temperature pathways to inform assessment of climate-related risks and opportunities consistent with IFRS S2 requirements.","Atlas Leasing Spain SL has linked climate KPI targets covering Scope 1 and Scope 2 emissions, total operational emissions, energy consumption, and energy cost, with target years aligned to 2030 and baselines from 2019. These targets are informed by the Paris Agreement 1.5°C pathway and national climate commitments, supporting the entity's transition planning and disclosure obligations.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2019,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2019,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 192.4632, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2392.8817, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2585.3448, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 13555197.056, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 2154607.29, ""target_year"": 2030, ""baseline_year"": 2019}]",24.84,True,"§14(a), §22(a), §22(b), §33-34",Atlas Consumer Finance Italia SpA operates in Italy under the Corporate Sustainability Reporting Directive (CSRD) regulatory regime. The entity provides policy context for its climate-related disclosures by referencing Italy's national climate legislation and its status as a signatory to the UNFCCC. The jurisdiction has committed to a Nationally Determined Contribution (NDC) and aims for national net zero greenhouse gas emissions by 2050.,The entity's climate-related disclosures support interpretation of alignment with the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement guides the entity's understanding of global climate goals relevant to its reporting year 2019.,The jurisdictional climate policy context includes a committed NDC ambition and a national target to achieve net zero emissions by 2050. These commitments provide a framework for the entity's climate-related targets and disclosures.,No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate KPI targets related to Scope 1 emissions, Scope 2 location-based emissions, total operational Scope 1 and 2 emissions, energy consumption, and energy cost, all with 2030 target years and 2019 baselines. These targets provide evidence of the entity's efforts to manage emissions in a manner informed by the Paris Agreement 2°C temperature pathway.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2020,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2020,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 192.4632, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2392.8817, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2585.3448, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 13555197.056, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 2154607.29, ""target_year"": 2030, ""baseline_year"": 2019}]",35.95,True,"§14(a), §22(a), §22(b), §33-34","Atlas Consumer Finance Italia SpA operates within the Italian regulatory regime under the Corporate Sustainability Reporting Directive (CSRD). The entity provides policy context for climate-related disclosures by referencing Italy's national climate legislation and its status as a signatory to the UNFCCC. The national framework includes a commitment to achieving net zero greenhouse gas emissions by 2050, supporting interpretation of the entity's climate-related risks and opportunities within this jurisdictional context.","The entity's climate-related disclosures are informed by the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement provides a global benchmark for limiting temperature rise to 2.0°C, which supports the entity's understanding of climate-related transition risks and opportunities relevant to its operations in Italy.","Atlas Consumer Finance Italia SpA operates in a jurisdiction with a nationally determined contribution (NDC) that is committed under the UNFCCC framework. Italy's national climate policy includes a legally recognized target to achieve net zero emissions by 2050, which frames the entity's climate-related strategy and target setting.",No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate-related KPI targets for Scope 1, Scope 2 location-based, total operational Scope 1 and 2 emissions, energy consumption, and energy cost, all with 2019 baselines and 2030 target years. These targets provide evidence of alignment with the Paris Agreement 2°C pathway and Italy's national net zero commitment, supporting the entity's transition planning and performance measurement.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2021,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2021,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 192.4632, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2392.8817, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2585.3448, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 13555197.056, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 2154607.29, ""target_year"": 2030, ""baseline_year"": 2019}]",42.59,True,"§14(a), §22(a), §22(b), §33-34","Atlas Consumer Finance Italia SpA operates within the Italian jurisdiction, which is governed by the CSRD regulatory regime. The entity provides policy context reflecting Italy's national climate legislation and its status as a signatory to the UNFCCC. The jurisdiction has committed to a Nationally Determined Contribution (NDC) and established a national net zero target year of 2050, which frames the regulatory and policy environment relevant to the entity's climate-related disclosures.","The entity's climate-related disclosures are informed by the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement provides a global framework for limiting temperature rise to 2.0 degrees Celsius, supporting interpretation of the entity's climate strategy and target setting within this temperature goal context.",Atlas Consumer Finance Italia SpA operates in a jurisdiction with a committed NDC under the UNFCCC and a national net zero emissions target set for 2050. These jurisdictional commitments provide a foundational policy backdrop influencing the entity's climate-related risk management and strategic planning.,No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate KPI targets related to Scope 1 emissions, Scope 2 location-based emissions, total operational Scope 1 and 2 emissions, energy consumption, and energy cost, all with 2030 target years and 2019 baselines. These targets are consistent with the policy context of the Paris Agreement 2°C pathway and the jurisdictional net zero commitment, providing evidence of alignment with internationally recognized climate goals.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2022,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2022,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 192.4632, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2392.8817, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2585.3448, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 13555197.056, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 2154607.29, ""target_year"": 2030, ""baseline_year"": 2019}]",48.23,True,"§14(a), §22(a), §22(b), §33-34","Atlas Consumer Finance Italia SpA operates in Italy under the regulatory regime of the Corporate Sustainability Reporting Directive (CSRD). The entity provides policy context reflecting Italy's national climate legislation and its status as a signatory to the United Nations Framework Convention on Climate Change (UNFCCC). The jurisdiction has committed to a Nationally Determined Contribution (NDC) and established a national net zero target year of 2050, which frames the entity's climate-related disclosures and strategic considerations.",The entity's climate-related disclosures are informed by the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement serves as a reference point for the entity's understanding of global climate goals and supports interpretation of its climate-related risks and opportunities in alignment with a 2.0°C warming limit.,Italy's jurisdictional climate commitments include a Nationally Determined Contribution (NDC) under the UNFCCC and a national net zero emissions target set for the year 2050. These commitments provide a regulatory and policy framework that influences the entity's climate strategy and reporting obligations.,No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate-related KPI targets covering Scope 1 emissions, Scope 2 location-based emissions, total operational Scope 1 and 2 emissions, energy consumption, and energy cost, all with 2030 target years and 2019 baselines. These targets provide evidence of the entity's efforts to manage emissions and energy use in a manner consistent with the Paris Agreement 2°C pathway and the jurisdiction's climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2023,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2023,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 192.4632, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2392.8817, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2585.3448, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 13555197.056, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 2154607.29, ""target_year"": 2030, ""baseline_year"": 2019}]",59.13,True,"§14(a), §22(a), §22(b), §33-34",Atlas Consumer Finance Italia SpA operates in Italy under the regulatory regime of the Corporate Sustainability Reporting Directive (CSRD). The entity provides policy context for climate-related disclosures based on the national climate legislation and Italy's commitments as a signatory to the United Nations Framework Convention on Climate Change (UNFCCC). The jurisdiction has established a national net zero target year of 2050 and has submitted a Nationally Determined Contribution (NDC) reflecting its climate ambition.,"The entity's climate-related disclosures support interpretation of the Paris Agreement 2°C temperature pathway established in 2015 under the UNFCCC. This international agreement guides the global effort to limit temperature rise to well below 2 degrees Celsius above pre-industrial levels, which informs the entity's climate risk and opportunity assessments.","The jurisdictional climate policy context includes Italy's national climate legislation and its NDC commitment under the UNFCCC. Italy aims to achieve net zero greenhouse gas emissions by 2050, providing a framework for the entity's climate-related targets and disclosures.",No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity's climate-related targets include Scope 1 and Scope 2 emissions reductions, total operational emissions, energy consumption, and energy cost targets, all set for 2030 with 2019 as the baseline year. These targets provide evidence of alignment with the Paris Agreement 2°C pathway and Italy's national climate commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-IT-007-2024,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,2024,CSRD,Paris Agreement 1.5°C,2015,UNFCCC,1.5,National climate legislation / UNFCCC signatory context,NDC committed,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 192.4632, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 2392.8817, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2585.3448, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 13555197.056, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 2154607.29, ""target_year"": 2030, ""baseline_year"": 2019}]",63.52,True,"§14(a), §22(a), §22(b), §33-34","Atlas Consumer Finance Italia SpA operates within the Italian jurisdiction, which is governed by the Corporate Sustainability Reporting Directive (CSRD) regulatory regime. The entity provides policy context for its climate-related disclosures by referencing Italy's national climate legislation and its status as a signatory to the UNFCCC. The jurisdiction has committed to a Nationally Determined Contribution (NDC) with an ambition aligned to achieving net zero greenhouse gas emissions by 2050.","The entity's climate-related disclosures support interpretation of the Paris Agreement 1.5°C temperature pathway, as adopted under the UNFCCC in 2015. This international agreement establishes a global framework for limiting temperature rise to 1.5°C above pre-industrial levels, which informs the entity's strategic climate considerations and scenario analysis.",Atlas Consumer Finance Italia SpA operates in a jurisdiction with a committed NDC ambition under the UNFCCC framework and a national net zero target year of 2050. These jurisdictional commitments provide a foundational context for the entity's climate-related risk management and target setting.,"The entity links its climate-related disclosures to scenario model outputs including NGFS Net Zero 2050, NGFS Disorderly, and NGFS Hot House World scenarios. These scenarios encompass temperature pathways of 1.5°C, 2.0°C, and 3.5°C respectively, with at least one scenario explicitly aligned to the 1.5°C target. This linkage supports the entity's assessment of climate-related risks and opportunities under varying policy and transition conditions.","Atlas Consumer Finance Italia SpA references multiple climate KPI targets related to Scope 1 and Scope 2 emissions, total operational emissions, energy consumption, and energy cost, all with baseline years of 2019 and target years of 2030. These targets are informed by the Paris Agreement 1.5°C pathway and the entity's jurisdictional commitments, providing measurable milestones consistent with international and national climate objectives.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-BE-008-2019,ENT-BE-008,Atlas Bank Belgium SA,BE,2019,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation / UNFCCC signatory context,NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 647.4567, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 1382.6598, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 2030.1165, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-004"", ""kpi_name"": ""Energy consumption"", ""target_value"": 14458640.208, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-005"", ""kpi_name"": ""Energy cost"", ""target_value"": 2107757.088, ""target_year"": 2030, ""baseline_year"": 2019}]",31.52,True,"§14(a), §22(a), §22(b), §33-34","Atlas Bank Belgium SA operates within the Belgian jurisdiction, which is governed by the CSRD regulatory regime and is a signatory to the UNFCCC. The national climate policy framework includes legally binding commitments under the Nationally Determined Contributions (NDCs) with an ambition aligned to achieving net zero greenhouse gas emissions by 2050. This provides a policy context for the entity's climate-related disclosures and strategic planning.","The entity's climate-related disclosures are provided in the context of the Paris Agreement 2°C goal adopted in 2015 under the UNFCCC. This international agreement establishes a global temperature pathway target of limiting warming to 2.0°C, which supports interpretation of the entity's climate strategy and target setting.","The jurisdiction in which Atlas Bank Belgium SA operates has committed to national climate legislation consistent with the UNFCCC framework, including an NDC with defined ambition and a national net zero target year of 2050. These commitments form the basis for the entity's climate-related risk management and opportunity assessment.",No scenario model outputs are linked to this entity-year in the source table. The 2.0°C pathway is used as policy reference context rather than as evidence of an entity-specific scenario analysis result.,"The entity has linked climate KPI targets for Scope 1 and Scope 2 emissions, total operational emissions, energy consumption, and energy cost, all with baseline year 2019 and target year 2030. These targets provide evidence of alignment with the Paris Agreement 2°C temperature pathway and the jurisdictional net zero commitment.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
