credit_id,entity_id,entity_legal_name,country_code,reporting_year,standard,project_type,credit_type,vintage_year,volume_tco2e,price_eur_per_tco2e,total_cost_eur,status,registry_serial,additionality_verified,permanence_rating,use_case,currency,data_source,created_from
CC-00002987,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,CDM,methane_capture,avoidance_reduction,2016,1817.17,12.51,22730.43,purchased,CDM-2016-744916,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002988,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,renewable_energy,carbon_removal,2020,213.25,17.96,3828.86,purchased,VCS-2020-742875,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002989,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,CDM,forestry_REDD,carbon_removal,2018,15.74,23.72,373.3,purchased,CDM-2018-240228,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002990,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2020,897.23,18.69,16767.63,purchased,GOL-2020-822525,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002991,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,CAR,renewable_energy,carbon_removal,2020,68.09,28.51,1941.13,purchased,CAR-2020-668696,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002992,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,CDM,methane_capture,avoidance_reduction,2016,196.49,9.49,1865.44,purchased,CDM-2016-854737,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002993,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2017,471.52,14.82,6987.09,purchased,GOL-2017-880268,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002994,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2018,392.21,18.15,7120.42,purchased,GOL-2018-152602,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002995,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,cookstoves,avoidance_reduction,2018,1964.22,15.84,31112.84,purchased,VCS-2018-871448,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002996,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,methane_capture,avoidance_reduction,2018,262.6,14.63,3840.8,purchased,VCS-2018-327354,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002997,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,methane_capture,avoidance_reduction,2015,748.79,9.71,7272.38,purchased,VCS-2015-377934,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002998,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,forestry_REDD,avoidance_reduction,2020,1933.82,19.87,38420.15,purchased,VCS-2020-500913,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00002999,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,CDM,renewable_energy,avoidance_reduction,2018,77.91,16.47,1283.32,purchased,CDM-2018-690279,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003000,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2016,346.28,21.57,7469.87,purchased,GOL-2016-161822,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003001,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,forestry_REDD,avoidance_reduction,2018,5280.23,10.69,56427.1,purchased,VCS-2018-373659,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003002,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,forestry_REDD,avoidance_reduction,2018,139.89,15.51,2170.22,purchased,VCS-2018-165824,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003003,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,methane_capture,avoidance_reduction,2018,2038.81,21.01,42842.34,purchased,GOL-2018-438367,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003004,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,methane_capture,avoidance_reduction,2016,728.98,20.61,15027.42,purchased,GOL-2016-305319,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003005,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,forestry_REDD,carbon_removal,2018,207.53,16.89,3506.16,purchased,VCS-2018-302337,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003006,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,renewable_energy,avoidance_reduction,2016,378.76,13.4,5074.61,purchased,VCS-2016-316039,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003007,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,renewable_energy,avoidance_reduction,2016,305.21,16.12,4920.42,purchased,VCS-2016-497690,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003008,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,CDM,renewable_energy,avoidance_reduction,2018,1811.86,9.44,17107.35,purchased,CDM-2018-631403,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003009,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2018,234.33,20.91,4899.02,purchased,GOL-2018-113633,False,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003010,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,CDM,methane_capture,avoidance_reduction,2020,53.53,18.04,965.49,purchased,CDM-2020-850555,False,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003011,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,methane_capture,avoidance_reduction,2020,217.2,16.08,3491.78,purchased,GOL-2020-614929,True,low,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003012,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,renewable_energy,avoidance_reduction,2020,2703.8,17.81,48144.53,purchased,VCS-2020-559645,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003013,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,CAR,cookstoves,carbon_removal,2018,195.44,31.11,6080.71,purchased,CAR-2018-538751,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003014,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,methane_capture,avoidance_reduction,2020,369.65,11.09,4098.56,purchased,VCS-2020-819864,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003015,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,CAR,cookstoves,avoidance_reduction,2016,50.51,19.9,1005.22,purchased,CAR-2016-622454,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003016,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,renewable_energy,carbon_removal,2019,170.1,21.32,3626.88,purchased,GOL-2019-986440,True,low,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003017,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,cookstoves,avoidance_reduction,2018,1659.91,10.11,16775.53,purchased,GOL-2018-905640,False,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003018,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,Gold_Standard,methane_capture,avoidance_reduction,2018,9642.59,12.41,119632.35,purchased,GOL-2018-140324,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003019,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2020,VCS,blue_carbon,avoidance_reduction,2018,1720.74,17.78,30594.6,purchased,VCS-2018-160388,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003020,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,renewable_energy,avoidance_reduction,2017,1455.15,13.45,19567.03,purchased,CAR-2017-953667,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003021,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,forestry_REDD,avoidance_reduction,2021,11.41,12.32,140.52,retired,GOL-2021-163140,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003022,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2015,549.62,13.61,7480.3,purchased,VCS-2015-117533,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003023,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2016,9648.71,9.62,92829.36,purchased,VCS-2016-892742,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003024,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CDM,methane_capture,avoidance_reduction,2018,308.36,18.82,5803.97,purchased,CDM-2018-209615,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003025,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,forestry_REDD,avoidance_reduction,2017,32.78,21.2,694.94,retired,VCS-2017-744226,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003026,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,forestry_REDD,carbon_removal,2015,372.74,21.28,7930.44,purchased,GOL-2015-403156,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003027,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,methane_capture,avoidance_reduction,2015,553.92,12.28,6801.23,purchased,CAR-2015-313610,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003028,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CDM,forestry_REDD,avoidance_reduction,2020,1905.8,16.16,30788.42,retired,CDM-2020-860176,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003029,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,forestry_REDD,avoidance_reduction,2016,925.75,16.21,15004.16,purchased,VCS-2016-665372,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003030,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,methane_capture,carbon_removal,2020,843.61,21.6,18220.85,retired,CAR-2020-439252,True,low,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003031,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2017,212.13,21.35,4529.79,purchased,VCS-2017-368895,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003032,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,forestry_REDD,avoidance_reduction,2018,5887.84,16.84,99167.1,retired,VCS-2018-772036,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003033,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CDM,forestry_REDD,avoidance_reduction,2016,4977.36,9.14,45499.66,purchased,CDM-2016-122438,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003034,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,forestry_REDD,avoidance_reduction,2021,664.22,17.57,11668.43,purchased,VCS-2021-136637,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003035,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2017,1302.68,16.49,21477.21,purchased,VCS-2017-158468,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003036,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,renewable_energy,avoidance_reduction,2018,217.47,12.04,2617.36,purchased,GOL-2018-812731,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003037,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,forestry_REDD,avoidance_reduction,2017,78.29,21.5,1683.44,purchased,VCS-2017-647325,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003038,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,forestry_REDD,avoidance_reduction,2019,1142.74,11.26,12870.39,purchased,VCS-2019-656931,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003039,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,forestry_REDD,avoidance_reduction,2020,402.08,13.76,5533.84,purchased,CAR-2020-702594,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003040,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,methane_capture,avoidance_reduction,2021,95.91,11.85,1136.46,purchased,GOL-2021-980361,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003041,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,forestry_REDD,carbon_removal,2015,1594.9,26.95,42985.94,purchased,GOL-2015-264888,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003042,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,methane_capture,avoidance_reduction,2015,184.67,19.25,3555.31,purchased,VCS-2015-189571,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003043,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,renewable_energy,avoidance_reduction,2016,45.07,12.6,567.97,purchased,GOL-2016-944726,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003044,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,renewable_energy,carbon_removal,2021,1415.08,29.43,41645.81,purchased,CAR-2021-218954,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003045,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,renewable_energy,avoidance_reduction,2020,565.49,17.11,9676.89,purchased,CAR-2020-395184,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003046,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,cookstoves,avoidance_reduction,2018,3740.87,12.59,47095.87,purchased,GOL-2018-190772,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003047,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,blue_carbon,avoidance_reduction,2021,4385.31,13.56,59454.78,purchased,VCS-2021-414635,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003048,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,cookstoves,carbon_removal,2021,1127.63,16.02,18061.16,purchased,VCS-2021-436257,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003049,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,methane_capture,carbon_removal,2015,58.16,30.45,1770.7,purchased,GOL-2015-305814,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003050,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,methane_capture,carbon_removal,2018,822.07,20.3,16691.64,purchased,CAR-2018-880916,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003051,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2021,360.83,17.84,6436.68,purchased,VCS-2021-694008,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003052,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,cookstoves,carbon_removal,2018,456.51,26.57,12127.17,purchased,VCS-2018-418491,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003053,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CDM,methane_capture,avoidance_reduction,2021,4859.7,18.98,92244.02,purchased,CDM-2021-996363,False,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003054,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,cookstoves,carbon_removal,2018,87.72,18.73,1642.71,purchased,GOL-2018-800480,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003055,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,methane_capture,avoidance_reduction,2021,41507.09,19.51,809822.81,purchased,CAR-2021-968852,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003056,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,methane_capture,avoidance_reduction,2017,260.38,10.24,2666.47,purchased,CAR-2017-279090,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003057,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,cookstoves,avoidance_reduction,2019,1371.05,20.22,27725.31,purchased,VCS-2019-557404,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003058,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,forestry_REDD,avoidance_reduction,2020,383.35,8.43,3230.15,purchased,VCS-2020-675715,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003059,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,forestry_REDD,avoidance_reduction,2016,3953.9,10.68,42225.03,purchased,CAR-2016-497268,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003060,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2020,810.11,15.19,12305.08,purchased,VCS-2020-675328,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003061,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,cookstoves,carbon_removal,2021,522.17,24.25,12662.43,purchased,GOL-2021-611968,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003062,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2019,1964.73,14.37,28237.22,purchased,VCS-2019-689554,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003063,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2020,274.37,15.13,4152.41,purchased,VCS-2020-873338,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003064,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,cookstoves,carbon_removal,2015,1465.05,14.07,20609.53,purchased,CAR-2015-986982,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003065,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CDM,methane_capture,carbon_removal,2016,145.2,21.32,3096.18,purchased,CDM-2016-505677,False,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003066,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,methane_capture,carbon_removal,2016,1082.19,32.4,35061.93,purchased,GOL-2016-884763,False,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003067,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,cookstoves,avoidance_reduction,2017,50.08,15.52,777.41,purchased,CAR-2017-558442,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003068,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,forestry_REDD,avoidance_reduction,2015,535.14,11.49,6149.73,purchased,VCS-2015-671766,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003069,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,cookstoves,carbon_removal,2019,405.97,13.51,5486.17,purchased,VCS-2019-596787,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003070,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,carbon_removal,2019,372.86,19.36,7220.42,purchased,VCS-2019-513307,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003071,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2021,2376.11,10.57,25105.52,purchased,VCS-2021-585871,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003072,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,methane_capture,avoidance_reduction,2017,864.43,11.05,9553.88,purchased,VCS-2017-429707,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003073,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,cookstoves,avoidance_reduction,2019,1510.77,20.17,30466.82,purchased,VCS-2019-796985,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003074,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,cookstoves,carbon_removal,2017,551.69,27.72,15295.23,purchased,VCS-2017-796548,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003075,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,methane_capture,carbon_removal,2020,541.29,22.47,12160.23,purchased,GOL-2020-318330,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003076,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,methane_capture,avoidance_reduction,2015,167.17,10.68,1786.0,purchased,VCS-2015-985503,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003077,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,renewable_energy,carbon_removal,2020,1121.74,16.06,18017.68,purchased,GOL-2020-161708,True,low,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003078,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2016,530.54,19.28,10230.83,purchased,VCS-2016-516600,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003079,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,forestry_REDD,avoidance_reduction,2020,1325.09,20.29,26882.45,purchased,GOL-2020-983796,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003080,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,Gold_Standard,forestry_REDD,avoidance_reduction,2017,171.84,10.75,1847.65,purchased,GOL-2017-618818,False,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003081,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,avoidance_reduction,2019,441.81,20.64,9116.97,purchased,VCS-2019-990812,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003082,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,blue_carbon,avoidance_reduction,2016,1293.46,19.2,24834.8,purchased,VCS-2016-909773,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003083,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,CAR,cookstoves,avoidance_reduction,2020,259.24,12.29,3186.86,purchased,CAR-2020-587421,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00003084,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,2021,VCS,renewable_energy,carbon_removal,2016,347.84,20.47,7120.25,purchased,VCS-2016-872982,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
