vehicle_id,bank_id,vehicle_type,fuel_type,registration_year,emissions_g_co2_per_km,annual_km_2024,annual_fuel_consumption_l,annual_electricity_consumption_kwh,annual_km_2022,annual_km_2023,scope1_tco2e_2024,emission_factor_source,scope1_check,scope1_delta_pct,scope1_recalc,delta_pct,scope1_fuel_path,delta_fuel_path,scope1_tco2e_2024_clean,scope1_tco2e_2024_original
VEH0278,BANK02,suv,electric,2020,5,20291,0.0,3652.4,19564,19487,0.0,WLTP,0.101455,0.0443546399881754,0.101455,100.0,0.0,,0.0,0.1015
VEH0279,BANK02,compact,diesel,2023,149,12287,696.7,0.0,11568,12595,1.860189,NEDC,1.830763,1.6079088336393166,1.830763,0.0005913342651318,0.0,,1.860189,1.8602
VEH0280,BANK02,suv,diesel,2019,131,21037,1273.5,0.0,20629,21359,3.400245,WLTP,2.755847,23.381305275655716,2.755847,0.0013234515616749,0.0,,3.400245,3.4002
VEH0281,BANK02,compact,diesel,2019,161,25222,1713.9,0.0,25134,26459,4.576113,manufacturer_declared,4.060742,12.691227366821137,4.060742,0.0002840847009471,0.0,,4.576113,4.5761
VEH0282,BANK02,suv,petrol,2023,197,27766,1631.0,0.0,25891,26644,4.35477,manufacturer_declared,5.469902,20.38614220145078,5.469902,0.0006888950123944,3.76761,15.585211845175047,4.35477,4.3548
VEH0283,BANK02,compact,petrol,2018,185,10161,835.0,0.0,9410,10291,2.22945,manufacturer_declared,1.879785,18.598669528696103,1.879785,0.0022427558984427,1.92885,15.581823366254495,2.22945,2.2294
VEH0284,BANK02,suv,hybrid,2018,87,34325,2409.1,0.0,31775,32472,6.432297,NEDC,2.986275,115.39543411105808,2.986275,4.6639615682277816e-05,6.456388,0.373087862749263,6.432297,6.4323
VEH0285,BANK02,suv,diesel,2021,171,17875,1360.4,0.0,18245,17702,3.632268,WLTP,3.056625,18.83368093894409,3.056625,0.0008809845001798,0.0,,3.632268,3.6323
VEH0286,BANK02,executive,hybrid,2019,101,8520,455.7,0.0,8198,8865,1.216719,manufacturer_declared,0.86052,41.39125180123646,0.86052,0.0015616010520435,1.221276,0.3746900782460423,1.216719,1.2167
VEH0287,BANK02,sedan,petrol,2018,143,13188,965.5,0.0,13803,12977,2.577885,NEDC,1.885884,36.69451567540741,1.885884,0.0005818689631047,2.230305,15.585088138169448,2.577885,2.5779
VEH0288,BANK02,compact,electric,2024,3,24340,0.0,4381.2,23732,25218,0.0,manufacturer_declared,0.07302,0.0273897562311779,0.07302,100.0,0.0,,0.0,0.073
VEH0289,BANK02,compact,petrol,2021,166,33075,2065.4,0.0,34722,34263,5.514618,WLTP,5.49045,0.4398546567221206,5.49045,0.0003264062669976,4.7710740000000005,15.584038310870868,5.514618,5.5146
VEH0290,BANK02,van,diesel,2022,133,14816,806.5,0.0,14014,15228,2.153355,WLTP,1.970528,9.280355315935624,1.970528,0.0020897185845673,0.0,,2.153355,2.1534
VEH0291,BANK02,sedan,diesel,2018,152,33281,2864.5,0.0,31824,33687,7.648215,WLTP,5.058712,51.18868202024548,5.058712,0.0001961245783363,0.0,,7.648215,7.6482
VEH0292,BANK02,suv,diesel,2019,150,20172,1672.3,0.0,20766,19697,4.465041,WLTP,3.0258,47.56428052085399,3.0258,0.0009182530795162,0.0,,4.465041,4.465
VEH0293,BANK02,suv,petrol,2019,148,30647,2332.6,0.0,29076,29374,6.228042,manufacturer_declared,4.535756,37.308973410386265,4.535756,0.0006743737957697,5.388305999999999,15.583636118661426,6.228042,6.228
VEH0294,BANK02,van,hybrid,2023,91,10288,728.4,0.0,9790,9865,1.944828,DEFRA_fleet_average,0.936208,107.73161519662298,0.936208,0.0014397367338501,1.952112,0.3745686722892941,1.944828,1.9448
VEH0295,BANK02,van,diesel,2018,139,20337,1368.4,0.0,20118,19835,3.653628,NEDC,2.826843,29.24665430658865,2.826843,0.0007663674184343,0.0,,3.653628,3.6536
VEH0296,BANK02,sedan,hybrid,2020,80,17222,1296.6,0.0,16943,18220,3.461922,DEFRA_fleet_average,1.37776,151.27017767971196,1.37776,0.0006354891822399,3.474888,0.3737674422887874,3.461922,3.4619
VEH0297,BANK02,compact,diesel,2019,162,23647,1283.9,0.0,23071,23156,3.428013,DEFRA_fleet_average,3.830814,10.515102012261629,3.830814,0.0003792298716464,0.0,,3.428013,3.428
VEH0298,BANK02,van,electric,2023,3,16017,0.0,2883.1,16591,15071,0.0,DEFRA_fleet_average,0.048051,0.1019749849118509,0.048051,100.0,0.0,,0.0,0.0481
VEH0299,BANK02,suv,diesel,2018,167,22863,1302.5,0.0,21431,21613,3.477675,DEFRA_fleet_average,3.818121,8.915930113267759,3.818121,0.0007188659171274,0.0,,3.477675,3.4777
VEH0300,BANK02,van,diesel,2019,160,13533,1037.5,0.0,14593,14235,2.770125,DEFRA_fleet_average,2.16528,27.93264612428876,2.16528,0.0009024944947975,0.0,,2.770125,2.7701
VEH0301,BANK02,executive,diesel,2019,153,24621,1678.1,0.0,23647,23268,4.480527,NEDC,3.767013,18.940391233053887,3.767013,0.0006026113157063,0.0,,4.480527,4.4805
VEH0302,BANK02,van,hybrid,2022,91,25596,2289.7,0.0,24924,26195,6.113499,WLTP,2.329236,162.46803672964012,2.329236,1.6357242171256694e-05,6.136396,0.3731180321478497,6.113499,6.1135
VEH0303,BANK02,van,petrol,2024,182,27315,2025.0,0.0,27378,26883,5.40675,NEDC,4.97133,8.757616171125228,4.97133,0.0009247785155433,4.67775,15.583346694457813,5.40675,5.4067
VEH0304,BANK02,executive,electric,2018,3,28478,0.0,5126.0,27902,27591,0.0,manufacturer_declared,0.085434,0.039796802209884,0.085434,100.0,0.0,,0.0,0.0854
VEH0305,BANK02,compact,hybrid,2023,98,34755,3127.6,0.0,34735,32969,8.350692,DEFRA_fleet_average,3.40599,145.17687955631106,3.40599,9.580035205841268e-05,8.381968,0.373038885378717,8.350692,8.3507
VEH0306,BANK02,suv,electric,2024,3,12731,0.0,2291.6,11761,12361,0.0,NEDC,0.038193,0.018327965857618,0.038193,100.0,0.0,,0.0,0.0382
VEH0307,BANK02,van,petrol,2024,144,13566,763.1,0.0,14259,13168,2.037477,DEFRA_fleet_average,1.953504,4.299760840008528,1.953504,0.0011288343558334,1.7627610000000002,15.58572035573738,2.037477,2.0375
VEH0308,BANK02,van,hybrid,2020,96,25640,1544.2,0.0,25012,24202,4.123014,DEFRA_fleet_average,2.46144,67.50357514300572,2.46144,0.0003395585738583,4.138456,0.3734726187737521,4.123014,4.123
VEH0309,BANK02,compact,hybrid,2022,96,32972,2555.3,0.0,32735,34638,6.822651,manufacturer_declared,3.165312,115.54589247442276,3.165312,0.0007181907456085,6.848204000000001,0.3724188122900637,6.822651,6.8227
VEH0310,BANK02,compact,hybrid,2018,108,20312,1623.8,0.0,21694,19688,4.335546,WLTP,2.193696,97.63449447872446,2.193696,0.0010610079575645,4.351784,0.3741913661156121,4.335546,4.3355
VEH0311,BANK03,van,petrol,2018,171,32863,2619.7,0.0,32373,32445,6.994599,WLTP,5.619573,24.46853168381299,5.619573,1.4296743203896976e-05,6.051507,15.584432109225029,6.994599,6.9946
VEH0312,BANK03,sedan,hybrid,2021,80,18144,1258.1,0.0,19210,18418,3.359127,NEDC,1.45152,131.41947751322755,1.45152,0.0008037867285813,3.371708,0.3739351094460057,3.359127,3.3591
VEH0313,BANK03,compact,petrol,2018,155,30972,2382.3,0.0,30668,30862,6.360741,manufacturer_declared,4.80066,32.49636508313441,4.80066,0.000644583143371,5.503113,15.58367055155872,6.360741,6.3607
VEH0314,BANK03,compact,diesel,2022,149,8412,628.6,0.0,8683,8559,1.678362,DEFRA_fleet_average,1.253388,33.90905290301167,1.253388,0.0022640610104851,0.0,,1.678362,1.6784
VEH0315,BANK03,compact,hybrid,2020,82,19470,1630.1,0.0,19436,20352,4.352367,manufacturer_declared,1.59654,172.61452891878687,1.59654,0.0007582023711095,4.368668,0.3723789493731106,4.352367,4.3524
VEH0316,BANK03,suv,petrol,2024,151,24476,1346.7,0.0,25428,25692,3.595689,DEFRA_fleet_average,3.695876,2.710480546425266,3.695876,0.0003059209611413,3.110877,15.58476918245241,3.595689,3.5957
VEH0317,BANK03,sedan,petrol,2020,183,19090,1473.8,0.0,20286,20131,3.935046,WLTP,3.49347,12.638723103390046,3.49347,0.00116899618805,3.404478,15.583064422798444,3.935046,3.935
VEH0318,BANK03,van,diesel,2020,162,10301,821.1,0.0,10760,10215,2.192337,WLTP,1.668762,31.37283806798092,1.668762,0.0016877252201015,0.0,,2.192337,2.1923
VEH0319,BANK03,compact,diesel,2018,156,30195,2548.0,0.0,32419,29385,6.80316,DEFRA_fleet_average,4.71042,44.428734592669024,4.71042,0.0005879586077178,0.0,,6.80316,6.8032
VEH0320,BANK03,suv,diesel,2021,132,26535,2318.3,0.0,26553,25404,6.189861,WLTP,3.50262,76.72199667677339,3.50262,0.0006300586439219,0.0,,6.189861,6.1899
VEH0321,BANK03,executive,diesel,2020,130,19194,1200.5,0.0,20667,20206,3.205335,NEDC,2.49522,28.45761095214047,2.49522,0.0010919414719373,0.0,,3.205335,3.2053
VEH0322,BANK03,suv,petrol,2022,198,15178,961.8,0.0,14898,14907,2.568006,manufacturer_declared,3.005244,14.549367705251212,3.005244,0.0002336448598111,2.221758,15.584145528000809,2.568006,2.568
VEH0323,BANK03,executive,electric,2019,1,10445,0.0,1880.1,11201,9915,0.0,manufacturer_declared,0.010445,0.4308281474389651,0.010445,100.0,0.0,,0.0,0.0104
VEH0324,BANK03,sedan,diesel,2019,167,12215,924.1,0.0,11812,12865,2.467347,NEDC,2.039905,20.951710986541027,2.039905,0.0019049163052872,0.0,,2.467347,2.4673
VEH0325,BANK03,executive,diesel,2024,177,18220,1464.8,0.0,19460,19129,3.911016,NEDC,3.22494,21.27357408199842,3.22494,0.0004091025313223,0.0,,3.911016,3.911
VEH0326,BANK03,compact,hybrid,2022,95,25222,2021.5,0.0,23849,26560,5.397405,WLTP,2.39609,125.25865055152352,2.39609,9.263719568330512e-05,5.41762,0.3732266198072239,5.397405,5.3974
VEH0327,BANK03,executive,petrol,2021,187,10794,941.1,0.0,11608,11403,2.512737,NEDC,2.018478,24.48488415528929,2.018478,0.0014725196004235,2.173941,15.582713606303022,2.512737,2.5127
VEH0328,BANK03,suv,diesel,2021,133,16515,1202.8,0.0,16564,17322,3.211476,manufacturer_declared,2.196495,46.21021217894873,2.196495,0.0007473143390877,0.0,,3.211476,3.2115
VEH0329,BANK03,executive,hybrid,2023,85,34663,1842.1,0.0,33951,35413,4.918407,DEFRA_fleet_average,2.946355,66.93168338506392,2.946355,0.000142322706573,4.936828,0.3732761198081057,4.918407,4.9184
VEH0330,BANK03,compact,diesel,2020,137,12395,820.7,0.0,12173,12631,2.191269,NEDC,1.698115,29.043086010075875,1.698115,0.0014146853465929,0.0,,2.191269,2.1913
VEH0331,BANK03,sedan,electric,2024,0,14678,0.0,2642.0,13892,14044,0.0,NEDC,0.0,,0.0,,0.0,,0.0,0.0
VEH0332,BANK03,compact,petrol,2023,172,15986,1215.9,0.0,15963,15073,3.246453,DEFRA_fleet_average,2.749592,18.07206305517329,2.749592,0.0014477129216187,2.8087290000000005,15.586088939160724,3.246453,3.2465
VEH0333,BANK03,compact,hybrid,2018,101,34617,2312.5,0.0,36695,33963,6.174375,WLTP,3.496317,76.59725934461893,3.496317,0.0004048976418751,6.1975,0.3727309398951102,6.174375,6.1744
VEH0334,BANK03,compact,diesel,2021,142,19413,1130.7,0.0,18888,20284,3.018969,DEFRA_fleet_average,2.756646,9.517145110398658,2.756646,0.0010268300761953,0.0,,3.018969,3.019
VEH0335,BANK03,van,hybrid,2019,94,28327,2284.7,0.0,30422,29445,6.100149,WLTP,2.662738,129.0912586968752,2.662738,0.0008032655202331,6.122996,0.3739345901908046,6.100149,6.1001
VEH0336,BANK03,sedan,petrol,2019,191,8275,696.8,0.0,8445,8768,1.860456,manufacturer_declared,1.580525,17.714050710997935,1.580525,0.0023649556570778,1.609608,15.587149169238728,1.860456,1.8605
VEH0337,BANK03,van,diesel,2024,178,12176,863.9,0.0,12736,12184,2.306613,manufacturer_declared,2.167328,6.425977055618719,2.167328,0.000563600104051,0.0,,2.306613,2.3066
VEH0338,BANK03,van,petrol,2019,184,14783,1143.3,0.0,14664,14223,3.052611,DEFRA_fleet_average,2.720072,12.224970515486351,2.720072,0.0003603485553366,2.641023,15.583999079144704,3.052611,3.0526
VEH0339,BANK03,executive,diesel,2022,135,11798,915.8,0.0,11008,11592,2.445186,WLTP,1.59273,53.52256816911842,1.59273,0.0005725503026229,0.0,,2.445186,2.4452
VEH0340,BANK03,compact,diesel,2024,130,30502,2530.8,0.0,32241,29933,6.757236,manufacturer_declared,3.96526,70.41001094505785,3.96526,0.0005327650506082,0.0,,6.757236,6.7572
VEH0341,BANK03,suv,petrol,2023,172,21535,1134.6,0.0,20650,21620,3.029382,manufacturer_declared,3.70402,18.21318459403567,3.70402,0.0005941770647603,2.620926,15.585102364584122,3.029382,3.0294
VEH0342,BANK03,sedan,diesel,2018,134,31270,2383.9,0.0,33056,29876,6.365013,WLTP,4.19018,51.9027822193796,4.19018,0.0002042419481546,0.0,,6.365013,6.365
VEH0343,BANK03,sedan,diesel,2024,180,27755,2430.5,0.0,28276,28691,6.489435,WLTP,4.9959,29.89451350107088,4.9959,0.0005393410793055,0.0,,6.489435,6.4894
VEH0344,BANK03,executive,petrol,2020,165,20854,1443.2,0.0,20363,21652,3.853344,manufacturer_declared,3.44091,11.984910968319422,3.44091,0.0011418783899497,3.3337920000000003,15.583095766022584,3.853344,3.8533
VEH0345,BANK03,executive,petrol,2022,150,18694,1144.0,0.0,19530,17578,3.05448,WLTP,2.8041,8.929781391533824,2.8041,0.0006547716483919,2.64264,15.585172403354235,3.05448,3.0545
VEH0346,BANK03,suv,diesel,2023,169,9613,736.0,0.0,10140,9164,1.96512,WLTP,1.624597,20.95922865793794,1.624597,0.0010177599104324,0.0,,1.96512,1.9651
VEH0347,BANK03,suv,diesel,2020,161,19836,1494.0,0.0,19699,19328,3.98898,DEFRA_fleet_average,3.193596,24.90621856991304,3.193596,0.0005013787916692,0.0,,3.98898,3.989
VEH0348,BANK03,van,diesel,2023,142,13088,833.9,0.0,12930,13804,2.226513,NEDC,1.858496,19.801172561038616,1.858496,0.0005838760386274,0.0,,2.226513,2.2265
VEH0349,BANK03,compact,hybrid,2024,110,21584,1163.9,0.0,22462,22712,3.107613,DEFRA_fleet_average,2.37424,30.88820001347801,2.37424,0.0004183292573059,3.1192520000000004,0.3735510949419994,3.107613,3.1076
VEH0350,BANK03,suv,petrol,2018,191,31972,2070.7,0.0,33886,32252,5.528769,DEFRA_fleet_average,6.106652,9.462664648321208,6.106652,0.0005607003328168,4.783317,15.585063670252255,5.528769,5.5288
VEH0351,BANK03,suv,petrol,2023,169,10197,859.9,0.0,9670,10500,2.295933,NEDC,1.723293,33.22748946348648,1.723293,0.0014373448320801,1.986369,15.582754261670429,2.295933,2.2959
VEH0352,BANK03,executive,diesel,2022,169,17571,929.3,0.0,17723,18325,2.481231,WLTP,2.969499,16.443817627148555,2.969499,0.0012493954538262,0.0,,2.481231,2.4812
VEH0353,BANK03,executive,diesel,2019,145,24635,2127.8,0.0,25407,25364,5.681226,manufacturer_declared,3.572075,59.04481288886711,3.572075,0.0004576497922988,0.0,,5.681226,5.6812
VEH0354,BANK03,compact,hybrid,2021,90,27238,1903.0,0.0,28654,27455,5.08101,DEFRA_fleet_average,2.45142,107.26762447887349,2.45142,0.0001968116512423,5.10004,0.3733304052517137,5.08101,5.081
VEH0355,BANK03,compact,diesel,2024,176,10781,690.9,0.0,11291,10931,1.844703,WLTP,1.897456,2.7803543270568607,1.897456,0.0001626280696034,0.0,,1.844703,1.8447
VEH0356,BANK03,compact,diesel,2018,140,12386,1035.3,0.0,11761,12055,2.764251,NEDC,1.73404,59.41385435168739,1.73404,0.0017726006584013,0.0,,2.764251,2.7643
VEH0357,BANK03,sedan,petrol,2024,185,29836,2633.9,0.0,28927,28478,7.032513,DEFRA_fleet_average,5.51966,27.408209925973697,5.51966,0.000184856025596,6.084309,15.584201920053692,7.032513,7.0325
VEH0358,BANK03,van,petrol,2019,156,33516,2575.2,0.0,33369,33737,6.875784,manufacturer_declared,5.228496,31.50626872431384,5.228496,0.0002327001948801,5.948712,15.5846845502018,6.875784,6.8758
VEH0359,BANK03,compact,hybrid,2024,103,23008,1894.7,0.0,23641,24183,5.058849,NEDC,2.369824,113.46732921938508,2.369824,0.0009686091563341,5.077796,0.3740993139543309,5.058849,5.0588
VEH0360,BANK03,executive,diesel,2024,145,25771,1739.0,0.0,26665,26605,4.64313,DEFRA_fleet_average,3.736795,24.253538125586225,3.736795,0.0006461200491189,0.0,,4.64313,4.6431
VEH0361,BANK03,executive,petrol,2024,187,31168,1671.1,0.0,29503,31629,4.461837,manufacturer_declared,5.828416,23.44746840307898,5.828416,0.0008292617329293,3.860241,15.583457095036303,4.461837,4.4618
VEH0362,BANK03,executive,diesel,2019,177,22535,1254.4,0.0,20951,21279,3.349248,WLTP,3.988695,16.032687382715395,3.988695,0.0014331780723636,0.0,,3.349248,3.3492
VEH0363,BANK03,van,diesel,2024,180,33034,2432.8,0.0,32025,32054,6.495576,NEDC,5.94612,9.24098403664911,5.94612,0.0003694808793614,0.0,,6.495576,6.4956
VEH0364,BANK03,van,diesel,2018,167,33565,1885.3,0.0,35793,35342,5.033751,WLTP,5.605355,10.196588797676508,5.605355,0.0009734196829558,0.0,,5.033751,5.0338
VEH0365,BANK03,van,petrol,2023,146,33395,1976.6,0.0,30882,33346,5.277522,DEFRA_fleet_average,4.87567,8.241533984047308,4.87567,0.0004168640454838,4.565946,15.583933756553398,5.277522,5.2775
VEH0366,BANK03,suv,diesel,2018,132,22363,1716.5,0.0,20729,23553,4.583055,WLTP,2.951916,55.25848296496241,2.951916,0.0009818681678355,0.0,,4.583055,4.5831
VEH0367,BANK03,executive,diesel,2022,175,15034,812.0,0.0,14082,15141,2.16804,NEDC,2.63095,17.59630551701856,2.63095,0.0018450184501761,0.0,,2.16804,2.168
VEH0368,BANK03,compact,diesel,2021,166,28244,2375.2,0.0,30105,28479,6.341784,manufacturer_declared,4.688504,35.26276185324786,4.688504,0.0002522943013097,0.0,,6.341784,6.3418
VEH0369,BANK03,compact,diesel,2019,131,14532,898.2,0.0,15167,14441,2.398194,NEDC,1.903692,25.97626086572829,1.903692,0.0002501876407284,0.0,,2.398194,2.3982
VEH0370,BANK03,compact,diesel,2018,153,21779,1489.7,0.0,21560,20886,3.977499,NEDC,3.332187,19.366049984589708,3.332187,2.5141420493771915e-05,0.0,,3.977499,3.9775
VEH0371,BANK03,van,diesel,2021,152,21291,1750.6,0.0,22356,21467,4.674102,NEDC,3.236232,44.43031278350872,3.236232,4.2788986120954965e-05,0.0,,4.674102,4.6741
VEH0372,BANK03,sedan,hybrid,2020,98,23673,1430.5,0.0,22919,23894,3.819435,WLTP,2.319954,64.63257461139314,2.319954,0.0009163742996284,3.83374,0.374047274984747,3.819435,3.8194
VEH0373,BANK03,van,hybrid,2023,99,20860,1541.1,0.0,19649,19873,4.114737,manufacturer_declared,2.06514,99.2455717287932,2.06514,0.0008992150095959,4.130148,0.3740301800322925,4.114737,4.1147
VEH0374,BANK03,executive,petrol,2021,157,26014,2077.2,0.0,26363,25082,5.546124,DEFRA_fleet_average,4.084198,35.79410204892124,4.084198,0.0004327365175493,4.798331999999999,15.5839154106052,5.546124,5.5461
VEH0375,BANK03,executive,diesel,2021,152,24956,1780.7,0.0,23109,26381,4.754469,NEDC,3.793312,25.339017723825524,3.793312,0.0006520138815835,0.0,,4.754469,4.7545
VEH0376,BANK03,executive,diesel,2024,136,12476,711.7,0.0,13429,11996,1.900239,DEFRA_fleet_average,1.696736,11.991494257209128,1.696736,0.0020524155352132,0.0,,1.900239,1.9002
VEH0377,BANK03,executive,hybrid,2018,84,24231,1876.9,0.0,25427,22911,5.011323,manufacturer_declared,2.035404,146.2066498837577,2.035404,0.0004589627441913,5.030092000000001,0.3735915764562629,5.011323,5.0113
VEH0378,BANK03,van,petrol,2021,159,10969,602.0,0.0,11427,10601,1.60734,WLTP,1.744071,7.842054595254436,1.744071,0.0024886455546593,1.3906200000000002,15.581539169579017,1.60734,1.6073
VEH0379,BANK03,sedan,diesel,2018,130,9339,809.3,0.0,9135,9274,2.160831,DEFRA_fleet_average,1.21407,77.97985289151367,1.21407,0.0014346538319091,0.0,,2.160831,2.1608
VEH0380,BANK03,van,petrol,2020,153,24595,1615.9,0.0,25581,24188,4.314453,DEFRA_fleet_average,3.763035,14.654793271920136,3.763035,0.001089349866716,3.732729,15.58567471680905,4.314453,4.3145
VEH0381,BANK04,compact,diesel,2020,149,31870,1904.6,0.0,30641,31525,5.085282,manufacturer_declared,4.74863,7.089834331164983,4.74863,0.0003539614182024,0.0,,5.085282,5.0853
VEH0382,BANK04,sedan,electric,2022,4,28847,0.0,5192.5,30268,29318,0.0,DEFRA_fleet_average,0.115388,0.01039969494228,0.115388,100.0,0.0,,0.0,0.1154
VEH0383,BANK04,van,electric,2022,0,25404,0.0,4572.7,25363,26872,0.0,manufacturer_declared,0.0,,0.0,,0.0,,0.0,0.0
VEH0384,BANK04,suv,electric,2018,0,11578,0.0,2084.0,12198,11133,0.0,manufacturer_declared,0.0,,0.0,,0.0,,0.0,0.0
VEH0385,BANK04,van,electric,2023,1,28886,0.0,5199.5,30927,29501,0.0,NEDC,0.028886,0.0484663851000488,0.028886,100.0,0.0,,0.0,0.0289
VEH0386,BANK04,sedan,hybrid,2022,91,11393,868.7,0.0,11444,11097,2.319429,DEFRA_fleet_average,1.036763,123.71554540430164,1.036763,0.0012503233594919,2.3281160000000005,0.374379970757497,2.319429,2.3194
VEH0387,BANK04,executive,electric,2020,2,8471,0.0,1524.8,8832,8055,0.0,manufacturer_declared,0.016942,0.2479046157478478,0.016942,100.0,0.0,,0.0,0.0169
VEH0388,BANK04,executive,electric,2021,4,18273,0.0,3289.1,17509,19221,0.0,DEFRA_fleet_average,0.073092,0.0109451102719779,0.073092,100.0,0.0,,0.0,0.0731
VEH0389,BANK04,suv,electric,2024,5,31877,0.0,5737.9,29719,33614,0.0,WLTP,0.159385,0.0094111742008264,0.159385,100.0,0.0,,0.0,0.1594
VEH0390,BANK04,compact,hybrid,2021,97,22668,1486.3,0.0,22548,23717,3.968421,DEFRA_fleet_average,2.198796,80.48059028668415,2.198796,0.0005291805261634,3.983284,0.3736615315403155,3.968421,3.9684
VEH0391,BANK04,executive,electric,2022,5,31852,0.0,5733.4,33028,30267,0.0,NEDC,0.15926,0.0251161622503983,0.15926,100.0,0.0,,0.0,0.1593
VEH0392,BANK04,sedan,diesel,2023,179,18149,1061.7,0.0,17928,18440,2.834739,DEFRA_fleet_average,3.248671,12.742780047594838,3.248671,0.0013758069636885,0.0,,2.834739,2.8347
VEH0393,BANK04,van,electric,2020,3,23110,0.0,4159.8,21465,22479,0.0,WLTP,0.06933,0.0432713111207301,0.06933,100.0,0.0,,0.0,0.0693
VEH0394,BANK04,executive,electric,2019,5,11274,0.0,2029.3,11324,11868,0.0,manufacturer_declared,0.05637,0.0532197977647601,0.05637,100.0,0.0,,0.0,0.0564
VEH0395,BANK04,suv,electric,2023,1,29774,0.0,5359.3,29477,31338,0.0,NEDC,0.029774,0.0873245113186058,0.029774,100.0,0.0,,0.0,0.0298
VEH0396,BANK04,suv,electric,2021,5,8279,0.0,1490.2,7830,7983,0.0,WLTP,0.041395,0.0120787534726369,0.041395,100.0,0.0,,0.0,0.0414
VEH0397,BANK04,sedan,hybrid,2020,96,23463,2049.2,0.0,23423,24447,5.471364,manufacturer_declared,2.252448,142.90904828879516,2.252448,0.0006579668823281,5.491855999999999,0.3724788122630922,5.471364,5.4714
VEH0398,BANK04,sedan,electric,2018,4,15315,0.0,2756.7,16490,15235,0.0,manufacturer_declared,0.06126,0.0652954619653907,0.06126,100.0,0.0,,0.0,0.0613
VEH0399,BANK04,compact,hybrid,2021,93,22343,1869.9,0.0,22270,23395,4.992633,manufacturer_declared,2.077899,140.2715435158302,2.077899,0.0006609782477924,5.011332,0.3737928359166778,4.992633,4.9926
VEH0400,BANK04,executive,electric,2022,4,34633,0.0,6233.9,35577,36130,0.0,NEDC,0.138532,0.0230993561054315,0.138532,100.0,0.0,,0.0,0.1385
VEH0401,BANK04,executive,electric,2021,0,13114,0.0,2360.5,12528,13720,0.0,NEDC,0.0,,0.0,,0.0,,0.0,0.0
VEH0402,BANK04,executive,electric,2024,3,24498,0.0,4409.6,23367,23769,0.0,DEFRA_fleet_average,0.073494,0.0081639317495198,0.073494,100.0,0.0,,0.0,0.0735
VEH0403,BANK04,compact,diesel,2018,130,14855,967.4,0.0,15623,14214,2.582958,WLTP,1.93115,33.75449861481502,1.93115,0.0016260162601663,0.0,,2.582958,2.583
VEH0404,BANK04,van,electric,2024,3,13562,0.0,2441.2,13611,13402,0.0,manufacturer_declared,0.040686,0.0344098707172003,0.040686,100.0,0.0,,0.0,0.0407
VEH0405,BANK04,van,electric,2024,5,18604,0.0,3348.7,17908,19040,0.0,NEDC,0.09302,0.021500752526345,0.09302,100.0,0.0,,0.0,0.093
VEH0406,BANK05,van,diesel,2023,156,23618,1524.3,0.0,22993,22555,4.069881,manufacturer_declared,3.684408,10.46279347998375,3.684408,0.0004668419371481,0.0,,4.069881,4.0699
VEH0407,BANK05,van,diesel,2021,178,13822,1088.7,0.0,12808,13341,2.906829,WLTP,2.460316,18.1474249649232,2.460316,0.0009976606577699,0.0,,2.906829,2.9068
VEH0408,BANK05,suv,electric,2024,2,25427,0.0,4576.9,24235,26271,0.0,DEFRA_fleet_average,0.050854,0.0904550281197102,0.050854,100.0,0.0,,0.0,0.0509
VEH0409,BANK05,sedan,petrol,2023,200,26790,1460.1,0.0,26016,25972,3.898467,DEFRA_fleet_average,5.358,27.239641657334825,5.358,0.0008464794151526,3.372831,15.585393990982654,3.898467,3.8985
VEH0410,BANK05,compact,hybrid,2021,106,32111,2752.8,0.0,33834,32629,7.349976,DEFRA_fleet_average,3.403766,115.937288285975,3.403766,0.0003265306122422,7.377504000000001,0.3728090150815412,7.349976,7.35
VEH0411,BANK05,van,diesel,2023,159,22018,1471.2,0.0,22512,22067,3.928104,NEDC,3.500862,12.20379437978418,3.500862,0.0001018304014579,0.0,,3.928104,3.9281
VEH0412,BANK05,executive,electric,2018,5,21556,0.0,3880.1,20033,21138,0.0,DEFRA_fleet_average,0.10778,0.0185563184264298,0.10778,100.0,0.0,,0.0,0.1078
VEH0413,BANK05,sedan,electric,2024,4,14865,0.0,2675.7,14061,14632,0.0,DEFRA_fleet_average,0.05946,0.0672721157080362,0.05946,100.0,0.0,,0.0,0.0595
VEH0414,BANK05,compact,diesel,2020,141,32884,2313.9,0.0,32082,31612,6.178113,NEDC,4.636644,33.245079846544165,4.636644,0.0002104206794975,0.0,,6.178113,6.1781
VEH0415,BANK05,compact,diesel,2019,177,19275,1494.3,0.0,18592,19355,3.989781,NEDC,3.411675,16.945488652934408,3.411675,0.0004762143465835,0.0,,3.989781,3.9898
VEH0416,BANK05,van,petrol,2019,155,28436,1739.0,0.0,27778,29201,4.64313,manufacturer_declared,4.40758,5.343521841917771,4.40758,0.0006461200491189,4.0170900000000005,15.58366877515811,4.64313,4.6431
VEH0417,BANK05,compact,diesel,2024,151,31673,2255.7,0.0,32996,33021,6.022719,WLTP,4.782623,25.92880517657361,4.782623,0.0003154731266706,0.0,,6.022719,6.0227
VEH0418,BANK05,sedan,electric,2024,1,25823,0.0,4648.1,27273,24658,0.0,manufacturer_declared,0.025823,0.0890678852185986,0.025823,100.0,0.0,,0.0,0.0258
