invoice_id,facility_id,bank_id,invoice_year,invoice_month,electricity_kwh,electricity_cost_eur,renewable_share_pct,natural_gas_kwh,natural_gas_cost_eur,water_m3,water_cost_eur,rec_volume_kwh,rec_registry,grid_emission_factor_tco2e_per_mwh,scope2_location_tco2e,scope2_market_tco2e,scope1_gas_tco2e
UI0000352,FAC0010,BANK01,2024,2024-04,53977,15251.12,50,23766,2533.42,922,4186.05,26988.5,GO,0.3689,19.9121,9.9561,4.8007
UI0000353,FAC0010,BANK01,2024,2024-05,46404,14647.34,70,25117,3085.56,709,3481.04,32482.8,I-REC,0.3689,17.1184,5.1355,5.0736
UI0000354,FAC0010,BANK01,2024,2024-06,61367,14740.02,50,28193,3175.3,1143,4089.21,30683.5,I-REC,0.3689,22.6383,11.3191,5.695
UI0000355,FAC0010,BANK01,2024,2024-07,61236,18317.04,40,25291,3183.81,725,3554.53,24494.4,GO,0.3689,22.59,13.554,5.1088
UI0000356,FAC0010,BANK01,2024,2024-08,62996,19938.32,70,26488,2963.36,1270,5566.17,44097.2,I-REC,0.3689,23.2392,6.9718,5.3506
UI0000357,FAC0010,BANK01,2024,2024-09,49711,14836.69,60,21956,2474.03,702,2883.17,29826.6,I-REC,0.3689,18.3384,7.3354,4.4351
UI0000358,FAC0010,BANK01,2024,2024-10,45330,14267.17,70,21004,2574.72,875,2687.65,31731.0,GO,0.3689,16.7222,5.0167,4.2428
UI0000359,FAC0010,BANK01,2024,2024-11,51175,15625.13,50,21039,2064.26,1336,5051.41,25587.5,I-REC,0.3689,18.8785,9.4392,4.2499
UI0000360,FAC0010,BANK01,2024,2024-12,62160,19316.01,40,32191,3271.91,1123,4223.49,24864.0,I-REC,0.3689,22.9308,13.7585,6.5026
UI0000361,FAC0011,BANK01,2022,2022-01,27362,6820.96,50,14107,1513.03,276,1040.23,13681.0,I-REC,0.2575,7.0457,3.5229,2.8496
UI0000362,FAC0011,BANK01,2022,2022-02,27792,7798.31,50,14134,1141.66,313,1461.14,13896.0,GO,0.2575,7.1564,3.5782,2.8551
UI0000363,FAC0011,BANK01,2022,2022-03,21607,6280.59,20,10504,1126.55,234,1020.97,4321.4,I-REC,0.2575,5.5638,4.451,2.1218
UI0000364,FAC0011,BANK01,2022,2022-04,20175,4672.84,30,10642,1263.05,269,1282.07,6052.5,I-REC,0.2575,5.1951,3.6365,2.1497
UI0000365,FAC0011,BANK01,2022,2022-05,23147,5400.92,50,11106,1259.06,283,1237.06,11573.5,I-REC,0.2575,5.9604,2.9802,2.2434
UI0000366,FAC0011,BANK01,2022,2022-06,27773,8497.63,40,11457,943.07,164,736.84,11109.2,I-REC,0.2575,7.1515,4.2909,2.3143
UI0000367,FAC0011,BANK01,2022,2022-07,29325,7169.85,50,12058,1176.68,175,574.12,14662.5,I-REC,0.2575,7.5512,3.7756,2.4357
UI0000368,FAC0011,BANK01,2022,2022-08,29183,7843.01,30,12925,1025.17,176,715.51,8754.9,GO,0.2575,7.5146,5.2602,2.6109
UI0000369,FAC0011,BANK01,2022,2022-09,22754,6855.35,30,9867,825.08,215,1058.0,6826.2,GO,0.2575,5.8592,4.1014,1.9931
UI0000370,FAC0011,BANK01,2022,2022-10,24313,5263.81,30,11244,1325.81,205,990.56,7293.9,GO,0.2575,6.2606,4.3824,2.2713
UI0000371,FAC0011,BANK01,2022,2022-11,21008,4304.66,50,10886,1482.15,277,1046.55,10504.0,I-REC,0.2575,5.4096,2.7048,2.199
UI0000372,FAC0011,BANK01,2022,2022-12,32685,9856.71,30,12888,1102.68,319,1294.97,9805.5,GO,0.2575,8.4164,5.8915,2.6034
UI0000373,FAC0011,BANK01,2023,2023-01,30937,7993.83,30,13166,1282.18,183,682.88,9281.1,I-REC,0.25,7.7343,5.414,2.6595
UI0000374,FAC0011,BANK01,2023,2023-02,31932,9992.83,60,13489,1471.76,190,575.94,19159.2,I-REC,0.25,7.983,3.1932,2.7248
UI0000375,FAC0011,BANK01,2023,2023-03,21176,4476.37,50,10113,845.36,269,1144.93,10588.0,GO,0.25,5.294,2.647,2.0428
UI0000376,FAC0011,BANK01,2023,2023-04,20296,6285.36,30,10493,817.65,237,939.1,6088.8,GO,0.25,5.074,3.5518,2.1196
UI0000377,FAC0011,BANK01,2023,2023-05,21896,5725.3,50,9219,819.01,239,735.02,10948.0,GO,0.25,5.474,2.737,1.8622
UI0000378,FAC0011,BANK01,2023,2023-06,28664,6337.93,50,11672,904.89,199,926.38,14332.0,I-REC,0.25,7.166,3.583,2.3577
UI0000379,FAC0011,BANK01,2023,2023-07,25248,7434.41,40,11688,1207.49,174,816.36,10099.2,GO,0.25,6.312,3.7872,2.361
UI0000380,FAC0011,BANK01,2023,2023-08,26978,5028.99,50,11742,1610.84,221,780.46,13489.0,GO,0.25,6.7445,3.3723,2.3719
UI0000381,FAC0011,BANK01,2023,2023-09,23488,5160.01,30,10537,1305.36,262,831.66,7046.4,GO,0.25,5.872,4.1104,2.1285
UI0000382,FAC0011,BANK01,2023,2023-10,23179,6431.04,30,9483,1011.46,213,878.19,6953.7,GO,0.25,5.7947,4.0563,1.9156
UI0000383,FAC0011,BANK01,2023,2023-11,22427,4889.88,30,10817,855.46,283,1327.1,6728.1,GO,0.25,5.6067,3.9247,2.185
UI0000384,FAC0011,BANK01,2023,2023-12,29444,8969.41,40,14481,1961.63,206,847.65,11777.6,I-REC,0.25,7.361,4.4166,2.9252
UI0000385,FAC0011,BANK01,2024,2024-01,31071,9351.28,60,13977,1549.35,219,838.99,18642.6,GO,0.2427,7.5409,3.0164,2.8234
UI0000386,FAC0011,BANK01,2024,2024-02,30161,6012.62,50,13350,1594.35,194,779.96,15080.5,GO,0.2427,7.3201,3.66,2.6967
UI0000387,FAC0011,BANK01,2024,2024-03,23606,6671.16,60,10716,1066.64,194,723.12,14163.6,I-REC,0.2427,5.7292,2.2917,2.1646
UI0000388,FAC0011,BANK01,2024,2024-04,23105,4733.95,60,10506,830.21,299,1469.89,13863.0,GO,0.2427,5.6076,2.243,2.1222
UI0000389,FAC0011,BANK01,2024,2024-05,23293,7406.1,70,10864,779.79,294,1430.35,16305.1,I-REC,0.2427,5.6532,1.696,2.1945
UI0000390,FAC0011,BANK01,2024,2024-06,23711,5504.52,60,11024,948.84,170,730.1,14226.6,GO,0.2427,5.7547,2.3019,2.2268
UI0000391,FAC0011,BANK01,2024,2024-07,24900,7268.4,40,13256,1733.8,166,520.99,9960.0,GO,0.2427,6.0432,3.6259,2.6777
UI0000392,FAC0011,BANK01,2024,2024-08,23708,6369.83,50,11754,1173.02,147,658.02,11854.0,I-REC,0.2427,5.7539,2.877,2.3743
UI0000393,FAC0011,BANK01,2024,2024-09,22309,5220.65,70,9506,1077.96,194,860.09,15616.3,I-REC,0.2427,5.4144,1.6243,1.9202
UI0000394,FAC0011,BANK01,2024,2024-10,19993,4782.93,50,10855,1442.86,271,1240.54,9996.5,I-REC,0.2427,4.8523,2.4262,2.1927
UI0000395,FAC0011,BANK01,2024,2024-11,22470,4452.73,40,9523,1230.54,219,1088.34,8988.0,I-REC,0.2427,5.4535,3.2721,1.9236
UI0000396,FAC0011,BANK01,2024,2024-12,29870,7575.51,40,14357,1814.39,195,652.42,11948.0,GO,0.2427,7.2494,4.3497,2.9001
UI0000397,FAC0012,BANK01,2022,2022-01,75234,22351.07,30,36603,2885.81,684,2881.8,22570.2,GO,0.3914,29.4466,20.6126,7.3938
UI0000398,FAC0012,BANK01,2022,2022-02,80236,15105.06,20,35424,4310.42,633,3020.02,16047.2,GO,0.3914,31.4044,25.1235,7.1556
UI0000399,FAC0012,BANK01,2022,2022-03,56160,15750.42,30,25382,2599.7,570,1737.62,16848.0,I-REC,0.3914,21.981,15.3867,5.1272
UI0000400,FAC0012,BANK01,2022,2022-04,52193,14255.06,20,25672,2115.01,584,1963.02,10438.6,I-REC,0.3914,20.4283,16.3427,5.1857
UI0000401,FAC0012,BANK01,2022,2022-05,54263,14037.07,40,25634,2271.02,465,1521.17,21705.2,I-REC,0.3914,21.2385,12.7431,5.1781
UI0000402,FAC0012,BANK01,2022,2022-06,63651,16969.71,30,32006,3385.11,360,1638.37,19095.3,I-REC,0.3914,24.913,17.4391,6.4652
UI0000403,FAC0012,BANK01,2022,2022-07,70694,19945.45,30,31263,3047.35,759,3110.95,21208.2,I-REC,0.3914,27.6696,19.3687,6.3151
UI0000404,FAC0012,BANK01,2022,2022-08,64019,13096.81,50,31175,3179.9,401,1375.48,32009.5,GO,0.3914,25.057,12.5285,6.2974
UI0000405,FAC0012,BANK01,2022,2022-09,55302,17361.33,30,26940,3632.22,445,1624.98,16590.6,I-REC,0.3914,21.6452,15.1516,5.4419
UI0000406,FAC0012,BANK01,2022,2022-10,52277,14833.04,30,26215,3452.75,606,2975.87,15683.1,I-REC,0.3914,20.4612,14.3229,5.2954
UI0000407,FAC0012,BANK01,2022,2022-11,58545,15786.66,20,27365,2368.14,647,2653.55,11709.0,GO,0.3914,22.9145,18.3316,5.5277
UI0000408,FAC0012,BANK01,2022,2022-12,70656,20526.22,30,32129,4173.52,646,2635.89,21196.8,I-REC,0.3914,27.6548,19.3583,6.4901
UI0000409,FAC0012,BANK01,2023,2023-01,70467,17509.25,30,36703,4225.34,468,2093.94,21140.1,I-REC,0.38,26.7775,18.7442,7.414
UI0000410,FAC0012,BANK01,2023,2023-02,78688,16886.36,50,31840,2272.4,717,2627.98,39344.0,GO,0.38,29.9014,14.9507,6.4317
UI0000411,FAC0012,BANK01,2023,2023-03,58829,15623.21,60,25695,3102.72,783,2631.6,35297.4,I-REC,0.38,22.355,8.942,5.1904
UI0000412,FAC0012,BANK01,2023,2023-04,54239,9783.43,60,26946,2963.33,741,2875.29,32543.4,GO,0.38,20.6108,8.2443,5.4431
UI0000413,FAC0012,BANK01,2023,2023-05,51117,14638.09,60,24448,3269.83,652,2893.27,30670.2,GO,0.38,19.4245,7.7698,4.9385
UI0000414,FAC0012,BANK01,2023,2023-06,63175,16497.58,40,32211,3513.64,721,3482.4,25270.0,GO,0.38,24.0065,14.4039,6.5066
UI0000415,FAC0012,BANK01,2023,2023-07,63561,12639.76,30,28756,2746.24,719,3205.59,19068.3,I-REC,0.38,24.1532,16.9072,5.8087
UI0000416,FAC0012,BANK01,2023,2023-08,70035,21267.67,30,28168,2494.89,432,1774.84,21010.5,I-REC,0.38,26.6133,18.6293,5.6899
UI0000417,FAC0012,BANK01,2023,2023-09,55990,12816.32,60,27528,2332.75,752,3368.93,33594.0,I-REC,0.38,21.2762,8.5105,5.5607
UI0000418,FAC0012,BANK01,2023,2023-10,57069,12164.34,40,24656,2649.27,582,2821.89,22827.6,GO,0.38,21.6862,13.0117,4.9805
UI0000419,FAC0012,BANK01,2023,2023-11,58097,12100.4,30,27441,2455.12,709,2555.38,17429.1,GO,0.38,22.0769,15.4538,5.5431
UI0000420,FAC0012,BANK01,2023,2023-12,79273,15484.18,50,34718,2591.65,720,3362.67,39636.5,GO,0.38,30.1237,15.0619,7.013
UI0000421,FAC0012,BANK01,2024,2024-01,66806,12238.7,40,31145,2505.46,680,2824.98,26722.4,I-REC,0.3689,24.6447,14.7868,6.2913
UI0000422,FAC0012,BANK01,2024,2024-02,75634,20645.15,60,34581,2644.52,615,2089.57,45380.4,I-REC,0.3689,27.9014,11.1606,6.9854
UI0000423,FAC0012,BANK01,2024,2024-03,51331,13638.2,40,26621,2229.33,580,1745.7,20532.4,GO,0.3689,18.936,11.3616,5.3774
UI0000424,FAC0012,BANK01,2024,2024-04,52818,10194.41,70,24648,3394.5,442,1454.34,36972.6,GO,0.3689,19.4846,5.8454,4.9789
UI0000425,FAC0012,BANK01,2024,2024-05,48873,9874.14,50,23065,3013.93,415,2011.91,24436.5,I-REC,0.3689,18.0292,9.0146,4.6591
UI0000426,FAC0012,BANK01,2024,2024-06,71707,13444.38,50,29762,3345.51,691,3104.0,35853.5,GO,0.3689,26.4527,13.2264,6.0119
UI0000427,FAC0012,BANK01,2024,2024-07,60270,18554.72,50,27959,2039.04,530,2244.56,30135.0,GO,0.3689,22.2336,11.1168,5.6477
UI0000428,FAC0012,BANK01,2024,2024-08,59517,18482.19,70,28100,2356.37,503,2135.71,41661.9,GO,0.3689,21.9558,6.5867,5.6762
UI0000429,FAC0012,BANK01,2024,2024-09,56193,13106.44,70,22500,1903.23,608,1840.31,39335.1,I-REC,0.3689,20.7296,6.2189,4.545
UI0000430,FAC0012,BANK01,2024,2024-10,50274,14515.65,60,25543,1973.3,651,2948.2,30164.4,GO,0.3689,18.5461,7.4184,5.1597
UI0000431,FAC0012,BANK01,2024,2024-11,51383,13747.46,70,22815,1821.61,476,1748.97,35968.1,I-REC,0.3689,18.9552,5.6866,4.6086
UI0000432,FAC0012,BANK01,2024,2024-12,64596,17020.09,50,34152,3288.51,797,2418.28,32298.0,GO,0.3689,23.8295,11.9147,6.8987
UI0000433,FAC0013,BANK01,2022,2022-01,117256,32951.33,40,47718,6144.9,1143,3579.92,46902.4,GO,0.3914,45.894,27.5364,9.639
UI0000434,FAC0013,BANK01,2022,2022-02,115469,32353.75,30,52409,5755.6,1114,4111.19,34640.7,GO,0.3914,45.1946,31.6362,10.5866
UI0000435,FAC0013,BANK01,2022,2022-03,87215,18493.14,20,38760,3944.27,1127,3700.8,17443.0,I-REC,0.3914,34.136,27.3088,7.8295
UI0000436,FAC0013,BANK01,2022,2022-04,77493,18151.31,40,41442,5113.12,931,3035.68,30997.2,I-REC,0.3914,30.3308,18.1985,8.3713
UI0000437,FAC0013,BANK01,2022,2022-05,88324,16215.44,30,36289,5055.31,591,2872.48,26497.2,I-REC,0.3914,34.57,24.199,7.3304
UI0000438,FAC0013,BANK01,2022,2022-06,99392,25648.5,30,45308,4053.03,653,2176.26,29817.6,I-REC,0.3914,38.902,27.2314,9.1522
UI0000439,FAC0013,BANK01,2022,2022-07,103369,24846.92,20,46066,6004.13,1054,3209.18,20673.8,I-REC,0.3914,40.4586,32.3669,9.3053
UI0000440,FAC0013,BANK01,2022,2022-08,95470,21760.92,20,43115,3805.95,738,3489.35,19094.0,I-REC,0.3914,37.367,29.8936,8.7092
UI0000441,FAC0013,BANK01,2022,2022-09,88017,24483.53,30,39530,5164.67,997,3055.57,26405.1,I-REC,0.3914,34.4499,24.1149,7.9851
UI0000442,FAC0013,BANK01,2022,2022-10,75311,23641.82,50,34440,3771.52,797,3615.85,37655.5,GO,0.3914,29.4767,14.7384,6.9569
UI0000443,FAC0013,BANK01,2022,2022-11,81800,18971.41,20,37538,4178.3,1100,5012.44,16360.0,GO,0.3914,32.0165,25.6132,7.5827
UI0000444,FAC0013,BANK01,2022,2022-12,106789,22978.79,30,48647,6271.11,1141,3735.31,32036.7,I-REC,0.3914,41.7972,29.2581,9.8267
UI0000445,FAC0013,BANK01,2023,2023-01,114627,29538.44,30,49434,6121.96,539,2476.45,34388.1,GO,0.38,43.5583,30.4908,9.9857
UI0000446,FAC0013,BANK01,2023,2023-02,108239,27875.66,60,45220,3483.13,556,2111.29,64943.4,GO,0.38,41.1308,16.4523,9.1344
UI0000447,FAC0013,BANK01,2023,2023-03,85215,21833.12,30,34298,3641.75,653,3019.91,25564.5,GO,0.38,32.3817,22.6672,6.9282
UI0000448,FAC0013,BANK01,2023,2023-04,83705,25243.8,30,36971,2867.94,643,2369.74,25111.5,I-REC,0.38,31.8079,22.2655,7.4681
UI0000449,FAC0013,BANK01,2023,2023-05,73839,17973.51,60,34256,2989.01,901,3535.43,44303.4,I-REC,0.38,28.0588,11.2235,6.9197
UI0000450,FAC0013,BANK01,2023,2023-06,93580,21575.52,50,41826,4481.6,571,2027.68,46790.0,GO,0.38,35.5604,17.7802,8.4489
UI0000451,FAC0013,BANK01,2023,2023-07,94986,17427.14,40,48413,5304.09,662,2226.61,37994.4,GO,0.38,36.0947,21.6568,9.7794
UI0000452,FAC0013,BANK01,2023,2023-08,99566,27726.85,60,45921,5130.81,791,3157.95,59739.6,I-REC,0.38,37.8351,15.134,9.276
UI0000453,FAC0013,BANK01,2023,2023-09,76167,20182.33,40,37819,3061.86,776,3584.91,30466.8,GO,0.38,28.9435,17.3661,7.6394
UI0000454,FAC0013,BANK01,2023,2023-10,88053,21234.27,60,40515,3258.38,1137,4214.25,52831.8,GO,0.38,33.4601,13.3841,8.184
UI0000455,FAC0013,BANK01,2023,2023-11,73892,13496.91,60,35423,2622.39,636,2246.36,44335.2,I-REC,0.38,28.079,11.2316,7.1554
UI0000456,FAC0013,BANK01,2023,2023-12,106094,30312.48,30,45832,5759.12,1228,3808.22,31828.2,GO,0.38,40.3157,28.221,9.2581
UI0000457,FAC0013,BANK01,2024,2024-01,107647,19939.36,60,50445,6176.06,626,2206.89,64588.2,GO,0.3689,39.711,15.8844,10.1899
UI0000458,FAC0013,BANK01,2024,2024-02,100189,26087.58,60,51438,4735.04,932,4040.61,60113.4,GO,0.3689,36.9597,14.7839,10.3905
UI0000459,FAC0013,BANK01,2024,2024-03,82627,21935.67,60,35272,3708.09,660,3046.34,49576.2,I-REC,0.3689,30.4811,12.1924,7.1249
UI0000460,FAC0013,BANK01,2024,2024-04,76120,22049.35,70,39032,4178.11,1125,4483.85,53284.0,GO,0.3689,28.0807,8.4242,7.8845
UI0000461,FAC0013,BANK01,2024,2024-05,74947,20679.51,70,33430,4244.16,869,3271.3,52462.9,GO,0.3689,27.6479,8.2944,6.7529
UI0000462,FAC0013,BANK01,2024,2024-06,98057,30766.69,70,42895,3448.36,831,3299.0,68639.9,I-REC,0.3689,36.1732,10.852,8.6648
UI0000463,FAC0013,BANK01,2024,2024-07,105736,22486.01,50,44617,3667.24,946,3447.83,52868.0,I-REC,0.3689,39.006,19.503,9.0126
UI0000464,FAC0013,BANK01,2024,2024-08,90813,23756.77,60,46872,6273.25,1229,6134.36,54487.8,I-REC,0.3689,33.5009,13.4004,9.4681
UI0000465,FAC0013,BANK01,2024,2024-09,78475,15939.84,60,33060,3311.13,1046,5204.99,47085.0,I-REC,0.3689,28.9494,11.5798,6.6781
UI0000466,FAC0013,BANK01,2024,2024-10,81875,24134.61,70,33146,3574.42,872,2915.15,57312.5,GO,0.3689,30.2037,9.0611,6.6955
UI0000467,FAC0013,BANK01,2024,2024-11,72810,19536.05,40,33355,3876.88,650,2287.34,29124.0,GO,0.3689,26.8596,16.1158,6.7377
UI0000468,FAC0013,BANK01,2024,2024-12,113171,24097.44,40,52743,6218.62,928,4177.72,45268.4,GO,0.3689,41.7488,25.0493,10.6541
UI0000469,FAC0014,BANK01,2022,2022-01,40918,12525.68,50,18974,2520.15,2070,6555.69,20459.0,GO,0.2802,11.4652,5.7326,3.8327
UI0000470,FAC0014,BANK01,2022,2022-02,39892,12362.23,40,16840,1777.89,2008,9298.32,15956.8,I-REC,0.2802,11.1777,6.7066,3.4017
UI0000471,FAC0014,BANK01,2022,2022-03,32382,7207.46,40,15278,1217.3,2124,9591.27,12952.8,I-REC,0.2802,9.0734,5.4441,3.0862
UI0000472,FAC0014,BANK01,2022,2022-04,29960,7788.17,30,15026,1514.99,1400,5619.17,8988.0,GO,0.2802,8.3948,5.8764,3.0353
UI0000473,FAC0014,BANK01,2022,2022-05,29878,6463.51,20,12600,923.3,1168,4611.98,5975.6,GO,0.2802,8.3718,6.6975,2.5452
UI0000474,FAC0014,BANK01,2022,2022-06,36781,8578.62,30,15680,1191.04,2016,8449.78,11034.3,GO,0.2802,10.306,7.2142,3.1674
UI0000475,FAC0014,BANK01,2022,2022-07,33957,8541.06,30,17572,1844.67,1056,4893.8,10187.1,GO,0.2802,9.5148,6.6603,3.5495
UI0000476,FAC0014,BANK01,2022,2022-08,35281,8639.27,30,15925,1953.22,1798,7474.63,10584.3,GO,0.2802,9.8857,6.92,3.2169
UI0000477,FAC0014,BANK01,2022,2022-09,33275,7233.95,20,15165,1686.63,1554,5374.78,6655.0,I-REC,0.2802,9.3237,7.4589,3.0633
UI0000478,FAC0014,BANK01,2022,2022-10,27943,5469.81,50,15094,1507.9,1061,4232.02,13971.5,GO,0.2802,7.8296,3.9148,3.049
UI0000479,FAC0014,BANK01,2022,2022-11,30569,6928.86,30,13260,1278.49,1567,5036.37,9170.7,GO,0.2802,8.5654,5.9958,2.6785
UI0000480,FAC0014,BANK01,2022,2022-12,43818,9002.04,50,18920,2172.01,2037,9715.54,21909.0,I-REC,0.2802,12.2778,6.1389,3.8218
UI0000481,FAC0014,BANK01,2023,2023-01,42904,10027.62,60,18983,1659.23,1308,4616.8,25742.4,I-REC,0.272,11.6699,4.668,3.8346
UI0000482,FAC0014,BANK01,2023,2023-02,40417,8133.38,50,16515,1669.27,1523,5034.88,20208.5,GO,0.272,10.9934,5.4967,3.336
UI0000483,FAC0014,BANK01,2023,2023-03,28690,7493.82,50,13372,1163.65,1152,4908.25,14345.0,GO,0.272,7.8037,3.9018,2.7011
UI0000484,FAC0014,BANK01,2023,2023-04,28317,6151.26,40,13813,1353.8,950,4173.71,11326.8,I-REC,0.272,7.7022,4.6213,2.7902
UI0000485,FAC0014,BANK01,2023,2023-05,28037,6597.85,50,12429,1001.7,1501,7467.54,14018.5,I-REC,0.272,7.6261,3.813,2.5107
UI0000486,FAC0014,BANK01,2023,2023-06,36436,9737.65,30,17067,1270.45,1036,3729.39,10930.8,GO,0.272,9.9106,6.9374,3.4475
UI0000487,FAC0014,BANK01,2023,2023-07,34169,7861.76,40,17829,2190.91,1692,7105.35,13667.6,I-REC,0.272,9.294,5.5764,3.6015
UI0000488,FAC0014,BANK01,2023,2023-08,38521,7516.0,60,18394,1562.28,2055,9123.03,23112.6,I-REC,0.272,10.4777,4.1911,3.7156
UI0000489,FAC0014,BANK01,2023,2023-09,31989,9870.82,30,13251,1225.52,2191,8812.39,9596.7,GO,0.272,8.701,6.0907,2.6767
UI0000490,FAC0014,BANK01,2023,2023-10,29061,6696.94,40,14450,1978.64,1836,8263.75,11624.4,I-REC,0.272,7.9046,4.7428,2.9189
UI0000491,FAC0014,BANK01,2023,2023-11,29624,6650.7,60,13034,941.18,1730,5858.64,17774.4,I-REC,0.272,8.0577,3.2231,2.6329
UI0000492,FAC0014,BANK01,2023,2023-12,37866,11296.11,60,16525,1700.48,1668,7473.76,22719.6,GO,0.272,10.2996,4.1198,3.338
UI0000493,FAC0014,BANK01,2024,2024-01,41816,11625.99,50,19424,2168.07,1032,4279.16,20908.0,GO,0.2641,11.0436,5.5218,3.9236
UI0000494,FAC0014,BANK01,2024,2024-02,39104,11781.32,40,16243,1662.0,1634,6703.17,15641.6,I-REC,0.2641,10.3274,6.1964,3.2811
UI0000495,FAC0014,BANK01,2024,2024-03,26715,7753.19,40,12283,1581.82,1292,5484.66,10686.0,I-REC,0.2641,7.0554,4.2333,2.4812
UI0000496,FAC0014,BANK01,2024,2024-04,31493,8386.76,70,13751,1480.82,2149,9905.89,22045.1,I-REC,0.2641,8.3173,2.4952,2.7777
UI0000497,FAC0014,BANK01,2024,2024-05,27598,6171.64,70,14686,1548.94,1451,5999.08,19318.6,I-REC,0.2641,7.2886,2.1866,2.9666
UI0000498,FAC0014,BANK01,2024,2024-06,36854,11684.39,60,17593,2221.13,1364,4226.49,22112.4,I-REC,0.2641,9.7331,3.8933,3.5538
UI0000499,FAC0014,BANK01,2024,2024-07,32844,6181.32,50,15194,1794.74,1708,6756.02,16422.0,I-REC,0.2641,8.6741,4.3371,3.0692
UI0000500,FAC0014,BANK01,2024,2024-08,34529,7913.24,40,17037,1276.53,1432,4521.13,13811.6,GO,0.2641,9.1191,5.4715,3.4415
UI0000501,FAC0014,BANK01,2024,2024-09,30119,6294.87,70,12236,1125.8,2003,7654.62,21083.3,GO,0.2641,7.9544,2.3863,2.4717
UI0000502,FAC0014,BANK01,2024,2024-10,30274,6838.03,60,12407,1389.14,1601,6016.5,18164.4,GO,0.2641,7.9954,3.1981,2.5062
UI0000503,FAC0014,BANK01,2024,2024-11,26196,7674.88,60,12136,1103.28,1780,8797.74,15717.6,I-REC,0.2641,6.9184,2.7673,2.4515
UI0000504,FAC0014,BANK01,2024,2024-12,36807,10141.7,70,16261,1450.12,2115,10164.82,25764.9,GO,0.2641,9.7207,2.9162,3.2847
UI0000505,FAC0015,BANK01,2022,2022-01,224660,42011.49,50,98889,12385.1,2228,7852.05,112330.0,GO,0.3914,87.9319,43.966,19.9756
UI0000506,FAC0015,BANK01,2022,2022-02,189160,56960.8,50,102315,10671.66,2001,7776.27,94580.0,GO,0.3914,74.0372,37.0186,20.6676
UI0000507,FAC0015,BANK01,2022,2022-03,158311,45517.7,40,65694,9035.1,2264,7662.68,63324.4,GO,0.3914,61.9629,37.1778,13.2702
UI0000508,FAC0015,BANK01,2022,2022-04,157334,47197.88,30,74098,7103.56,2216,10188.86,47200.2,GO,0.3914,61.5805,43.1064,14.9678
UI0000509,FAC0015,BANK01,2022,2022-05,168945,48632.42,30,76631,7169.25,3026,10828.18,50683.5,I-REC,0.3914,66.1251,46.2876,15.4795
UI0000510,FAC0015,BANK01,2022,2022-06,177009,37534.1,40,90990,6711.33,2553,11206.61,70803.6,GO,0.3914,69.2813,41.5688,18.38
UI0000511,FAC0015,BANK01,2022,2022-07,198782,40015.18,30,82616,6830.12,1767,7994.04,59634.6,I-REC,0.3914,77.8033,54.4623,16.6884
UI0000512,FAC0015,BANK01,2022,2022-08,190204,42507.98,50,96870,7691.82,2317,8415.37,95102.0,GO,0.3914,74.4458,37.2229,19.5677
UI0000513,FAC0015,BANK01,2022,2022-09,143535,40086.42,40,65673,5056.43,1564,5857.21,57414.0,GO,0.3914,56.1796,33.7078,13.2659
UI0000514,FAC0015,BANK01,2022,2022-10,171978,54873.41,50,72571,5111.06,3219,15479.77,85989.0,GO,0.3914,67.3122,33.6561,14.6593
UI0000515,FAC0015,BANK01,2022,2022-11,158290,39155.89,50,66842,6992.84,2525,10397.09,79145.0,I-REC,0.3914,61.9547,30.9774,13.5021
UI0000516,FAC0015,BANK01,2022,2022-12,196766,47651.29,40,88557,11068.88,2504,7580.21,78706.4,GO,0.3914,77.0142,46.2085,17.8885
UI0000517,FAC0015,BANK01,2023,2023-01,217717,63345.62,60,93741,12157.45,3290,14071.95,130630.2,GO,0.38,82.7325,33.093,18.9357
UI0000518,FAC0015,BANK01,2023,2023-02,202239,37916.98,40,88078,9425.52,1624,5615.17,80895.6,I-REC,0.38,76.8508,46.1105,17.7918
UI0000519,FAC0015,BANK01,2023,2023-03,161988,44951.8,50,70770,8567.75,1844,8727.28,80994.0,GO,0.38,61.5554,30.7777,14.2955
UI0000520,FAC0015,BANK01,2023,2023-04,154984,35892.65,40,70521,6243.29,2075,8358.33,61993.6,GO,0.38,58.8939,35.3364,14.2452
UI0000521,FAC0015,BANK01,2023,2023-05,148130,37104.31,40,65719,8642.41,2466,9183.53,59252.0,I-REC,0.38,56.2894,33.7736,13.2752
UI0000522,FAC0015,BANK01,2023,2023-06,197711,42631.45,60,94684,10954.7,1503,5366.33,118626.6,GO,0.38,75.1302,30.0521,19.1262
UI0000523,FAC0015,BANK01,2023,2023-07,186975,36571.66,30,91031,12390.46,3055,10106.94,56092.5,I-REC,0.38,71.0505,49.7353,18.3883
UI0000524,FAC0015,BANK01,2023,2023-08,196224,54060.52,60,85953,9751.82,2866,13273.01,117734.4,GO,0.38,74.5651,29.826,17.3625
UI0000525,FAC0015,BANK01,2023,2023-09,141204,30218.43,40,70196,6355.75,2873,12305.15,56481.6,GO,0.38,53.6575,32.1945,14.1796
UI0000526,FAC0015,BANK01,2023,2023-10,161450,44545.93,60,70920,9033.46,1472,7058.94,96870.0,I-REC,0.38,61.351,24.5404,14.3258
UI0000527,FAC0015,BANK01,2023,2023-11,149481,39604.05,30,64144,6227.85,2438,8518.07,44844.3,I-REC,0.38,56.8028,39.7619,12.9571
