invoice_id,facility_id,bank_id,invoice_year,invoice_month,electricity_kwh,electricity_cost_eur,renewable_share_pct,natural_gas_kwh,natural_gas_cost_eur,water_m3,water_cost_eur,rec_volume_kwh,rec_registry,grid_emission_factor_tco2e_per_mwh,scope2_location_tco2e,scope2_market_tco2e,scope1_gas_tco2e
UI0001652,FAC0046,BANK02,2024,2024-08,42140,13198.25,60,18322,1424.2,143,659.38,25284.0,I-REC,0.0505,2.1281,0.8512,3.701
UI0001653,FAC0046,BANK02,2024,2024-09,33938,7888.65,40,14646,1328.19,155,535.3,13575.2,GO,0.0505,1.7139,1.0283,2.9585
UI0001654,FAC0046,BANK02,2024,2024-10,35215,10712.56,50,17494,1733.59,220,870.85,17607.5,GO,0.0505,1.7784,0.8892,3.5338
UI0001655,FAC0046,BANK02,2024,2024-11,36877,9700.19,70,15575,2074.09,167,810.61,25813.9,I-REC,0.0505,1.8623,0.5587,3.1462
UI0001656,FAC0046,BANK02,2024,2024-12,43414,7832.69,50,21459,1920.18,226,777.39,21707.0,I-REC,0.0505,2.1924,1.0962,4.3347
UI0001657,FAC0047,BANK02,2022,2022-01,77943,21560.07,30,37623,2841.03,653,2408.94,23382.9,I-REC,0.0536,4.1777,2.9244,7.5998
UI0001658,FAC0047,BANK02,2022,2022-02,82344,22445.73,20,36417,2976.61,598,2912.31,16468.8,GO,0.0536,4.4136,3.5309,7.3562
UI0001659,FAC0047,BANK02,2022,2022-03,55078,16914.34,20,26540,1950.47,688,3086.13,11015.6,I-REC,0.0536,2.9522,2.3617,5.3611
UI0001660,FAC0047,BANK02,2022,2022-04,58488,11922.63,50,26440,2801.3,556,1980.21,29244.0,I-REC,0.0536,3.135,1.5675,5.3409
UI0001661,FAC0047,BANK02,2022,2022-05,52154,12646.77,20,24428,2707.53,559,2782.59,10430.8,GO,0.0536,2.7955,2.2364,4.9345
UI0001662,FAC0047,BANK02,2022,2022-06,67555,18564.14,40,28971,3094.32,1054,4698.94,27022.0,I-REC,0.0536,3.6209,2.1726,5.8521
UI0001663,FAC0047,BANK02,2022,2022-07,73566,22453.42,50,31944,3536.66,669,2607.49,36783.0,GO,0.0536,3.9431,1.9716,6.4527
UI0001664,FAC0047,BANK02,2022,2022-08,70309,13703.49,30,30640,2411.27,1122,3992.43,21092.7,GO,0.0536,3.7686,2.638,6.1893
UI0001665,FAC0047,BANK02,2022,2022-09,60383,15237.63,40,27541,2110.87,1161,4922.2,24153.2,I-REC,0.0536,3.2365,1.9419,5.5633
UI0001666,FAC0047,BANK02,2022,2022-10,58232,14009.08,20,28605,2988.54,1096,4673.0,11646.4,GO,0.0536,3.1212,2.497,5.7782
UI0001667,FAC0047,BANK02,2022,2022-11,58478,17579.65,50,28410,2177.06,973,3712.84,29239.0,I-REC,0.0536,3.1344,1.5672,5.7388
UI0001668,FAC0047,BANK02,2022,2022-12,80142,23769.51,40,32401,3285.6,809,2715.02,32056.8,GO,0.0536,4.2956,2.5774,6.545
UI0001669,FAC0047,BANK02,2023,2023-01,79094,20978.29,50,33428,2849.88,781,3770.44,39547.0,GO,0.052,4.1129,2.0564,6.7525
UI0001670,FAC0047,BANK02,2023,2023-02,73794,18712.52,40,31212,3691.81,1062,4439.11,29517.6,GO,0.052,3.8373,2.3024,6.3048
UI0001671,FAC0047,BANK02,2023,2023-03,56159,15594.11,40,25943,2022.72,763,2605.16,22463.6,I-REC,0.052,2.9203,1.7522,5.2405
UI0001672,FAC0047,BANK02,2023,2023-04,58840,13458.37,60,25506,3205.44,786,3451.49,35304.0,GO,0.052,3.0597,1.2239,5.1522
UI0001673,FAC0047,BANK02,2023,2023-05,51010,12192.55,40,24088,1889.4,1158,5413.83,20404.0,GO,0.052,2.6525,1.5915,4.8658
UI0001674,FAC0047,BANK02,2023,2023-06,61832,16136.63,50,31886,3915.66,853,2636.47,30916.0,GO,0.052,3.2153,1.6076,6.441
UI0001675,FAC0047,BANK02,2023,2023-07,70105,18521.23,40,33264,4074.22,663,2481.7,28042.0,GO,0.052,3.6455,2.1873,6.7193
UI0001676,FAC0047,BANK02,2023,2023-08,71284,21850.88,60,31198,3975.34,729,2528.78,42770.4,I-REC,0.052,3.7068,1.4827,6.302
UI0001677,FAC0047,BANK02,2023,2023-09,56347,11350.58,30,25946,3361.12,1008,5038.37,16904.1,I-REC,0.052,2.93,2.051,5.2411
UI0001678,FAC0047,BANK02,2023,2023-10,52148,15060.73,50,26182,3467.5,598,1920.59,26074.0,GO,0.052,2.7117,1.3558,5.2888
UI0001679,FAC0047,BANK02,2023,2023-11,58679,13212.98,40,23313,3068.94,902,2826.45,23471.6,GO,0.052,3.0513,1.8308,4.7092
UI0001680,FAC0047,BANK02,2023,2023-12,77212,22892.59,50,37285,4874.46,1135,5443.53,38606.0,I-REC,0.052,4.015,2.0075,7.5316
UI0001681,FAC0047,BANK02,2024,2024-01,78059,21773.28,50,30706,3021.69,971,2985.48,39029.5,I-REC,0.0505,3.942,1.971,6.2026
UI0001682,FAC0047,BANK02,2024,2024-02,75049,17270.35,60,32631,2507.26,883,3016.17,45029.4,GO,0.0505,3.79,1.516,6.5915
UI0001683,FAC0047,BANK02,2024,2024-03,57114,13395.84,60,23756,2953.31,657,2763.48,34268.4,GO,0.0505,2.8843,1.1537,4.7987
UI0001684,FAC0047,BANK02,2024,2024-04,48839,12355.5,70,26356,3204.4,815,3708.53,34187.3,I-REC,0.0505,2.4664,0.7399,5.3239
UI0001685,FAC0047,BANK02,2024,2024-05,55480,12800.94,60,25750,3223.34,787,3208.41,33288.0,I-REC,0.0505,2.8017,1.1207,5.2015
UI0001686,FAC0047,BANK02,2024,2024-06,61373,17084.19,50,29193,2985.37,988,4220.84,30686.5,GO,0.0505,3.0993,1.5497,5.897
UI0001687,FAC0047,BANK02,2024,2024-07,71387,17032.59,40,29505,3115.01,1133,3549.79,28554.8,GO,0.0505,3.605,2.163,5.96
UI0001688,FAC0047,BANK02,2024,2024-08,62307,15165.21,70,33382,3454.21,815,2666.82,43614.9,GO,0.0505,3.1465,0.944,6.7432
UI0001689,FAC0047,BANK02,2024,2024-09,53932,15041.02,40,23629,1952.18,697,2275.85,21572.8,GO,0.0505,2.7236,1.6341,4.7731
UI0001690,FAC0047,BANK02,2024,2024-10,50605,9775.27,60,23351,2642.66,1069,5087.5,30363.0,I-REC,0.0505,2.5556,1.0222,4.7169
UI0001691,FAC0047,BANK02,2024,2024-11,57839,15866.35,70,23645,2061.71,1042,4654.65,40487.3,GO,0.0505,2.9209,0.8763,4.7763
UI0001692,FAC0047,BANK02,2024,2024-12,71260,19299.62,40,32054,2939.36,511,1807.36,28504.0,GO,0.0505,3.5986,2.1592,6.4749
UI0001693,FAC0048,BANK02,2022,2022-01,217483,43875.5,40,114513,15913.58,646,1977.82,86993.2,I-REC,0.1493,32.4702,19.4821,23.1316
UI0001694,FAC0048,BANK02,2022,2022-02,235466,42625.28,40,99291,11127.01,632,2451.17,94186.4,GO,0.1493,35.1551,21.093,20.0568
UI0001695,FAC0048,BANK02,2022,2022-03,164966,44876.0,50,84667,11734.1,335,1284.07,82483.0,I-REC,0.1493,24.6294,12.3147,17.1027
UI0001696,FAC0048,BANK02,2022,2022-04,162345,36243.54,20,80245,7591.88,528,2239.77,32469.0,I-REC,0.1493,24.2381,19.3905,16.2095
UI0001697,FAC0048,BANK02,2022,2022-05,174114,39138.85,20,71648,9182.21,375,1225.68,34822.8,I-REC,0.1493,25.9952,20.7962,14.4729
UI0001698,FAC0048,BANK02,2022,2022-06,221897,55740.51,20,105317,13451.68,571,2153.29,44379.4,GO,0.1493,33.1292,26.5034,21.274
UI0001699,FAC0048,BANK02,2022,2022-07,190198,51357.38,20,103623,9562.48,609,2216.18,38039.6,GO,0.1493,28.3966,22.7172,20.9318
UI0001700,FAC0048,BANK02,2022,2022-08,198139,36642.35,30,100699,13793.42,535,1863.79,59441.7,I-REC,0.1493,29.5822,20.7075,20.3412
UI0001701,FAC0048,BANK02,2022,2022-09,166027,43829.93,50,76618,9521.76,531,2198.18,83013.5,GO,0.1493,24.7878,12.3939,15.4768
UI0001702,FAC0048,BANK02,2022,2022-10,160977,31068.74,40,79061,5896.35,336,1560.87,64390.8,I-REC,0.1493,24.0339,14.4203,15.9703
UI0001703,FAC0048,BANK02,2022,2022-11,179636,52037.29,30,73640,6729.82,568,2022.58,53890.8,GO,0.1493,26.8197,18.7738,14.8753
UI0001704,FAC0048,BANK02,2022,2022-12,232645,63807.23,50,97285,10299.28,299,1009.32,116322.5,GO,0.1493,34.7339,17.3669,19.6516
UI0001705,FAC0048,BANK02,2023,2023-01,218181,68360.05,40,96422,8486.56,418,1649.13,87272.4,GO,0.145,31.6362,18.9817,19.4772
UI0001706,FAC0048,BANK02,2023,2023-02,204513,62653.41,60,111916,9827.13,508,1561.88,122707.8,GO,0.145,29.6544,11.8618,22.607
UI0001707,FAC0048,BANK02,2023,2023-03,164453,36146.61,40,81650,9873.29,622,2085.68,65781.2,GO,0.145,23.8457,14.3074,16.4933
UI0001708,FAC0048,BANK02,2023,2023-04,181420,33184.49,50,83747,7439.18,519,1909.95,90710.0,I-REC,0.145,26.3059,13.1529,16.9169
UI0001709,FAC0048,BANK02,2023,2023-05,177724,47137.56,50,78101,10273.38,437,2116.1,88862.0,I-REC,0.145,25.77,12.885,15.7764
UI0001710,FAC0048,BANK02,2023,2023-06,217653,63757.88,60,100871,11333.2,397,1953.37,130591.8,GO,0.145,31.5597,12.6239,20.3759
UI0001711,FAC0048,BANK02,2023,2023-07,194837,46114.03,60,88536,6475.18,538,2106.71,116902.2,GO,0.145,28.2514,11.3005,17.8843
UI0001712,FAC0048,BANK02,2023,2023-08,215984,47161.32,50,94430,10248.82,300,1469.72,107992.0,GO,0.145,31.3177,15.6588,19.0749
UI0001713,FAC0048,BANK02,2023,2023-09,157042,42931.31,60,73442,7795.44,412,1593.32,94225.2,I-REC,0.145,22.7711,9.1084,14.8353
UI0001714,FAC0048,BANK02,2023,2023-10,164964,30072.3,60,77505,9227.41,529,2071.12,98978.4,I-REC,0.145,23.9198,9.5679,15.656
UI0001715,FAC0048,BANK02,2023,2023-11,178407,46705.86,60,79098,6007.51,646,2275.03,107044.2,GO,0.145,25.869,10.3476,15.9778
UI0001716,FAC0048,BANK02,2023,2023-12,219523,64052.18,40,93970,8292.82,309,1514.96,87809.2,I-REC,0.145,31.8308,19.0985,18.9819
UI0001717,FAC0048,BANK02,2024,2024-01,227130,56160.35,70,109442,10407.36,339,1309.99,158991.0,I-REC,0.1408,31.9799,9.594,22.1073
UI0001718,FAC0048,BANK02,2024,2024-02,210145,65589.53,70,103559,12223.66,329,1239.91,147101.5,I-REC,0.1408,29.5884,8.8765,20.9189
UI0001719,FAC0048,BANK02,2024,2024-03,168595,35171.86,50,71762,8511.02,651,3215.49,84297.5,I-REC,0.1408,23.7382,11.8691,14.4959
UI0001720,FAC0048,BANK02,2024,2024-04,158985,29032.33,60,81211,11235.41,690,3348.37,95391.0,I-REC,0.1408,22.3851,8.954,16.4046
UI0001721,FAC0048,BANK02,2024,2024-05,157557,37371.57,70,81539,9745.43,555,2543.0,110289.9,I-REC,0.1408,22.184,6.6552,16.4709
UI0001722,FAC0048,BANK02,2024,2024-06,188782,57800.09,60,89227,11213.9,317,1226.56,113269.2,I-REC,0.1408,26.5805,10.6322,18.0239
UI0001723,FAC0048,BANK02,2024,2024-07,198455,57991.57,60,95857,7544.52,532,2616.34,119073.0,I-REC,0.1408,27.9425,11.177,19.3631
UI0001724,FAC0048,BANK02,2024,2024-08,213338,54496.86,50,88993,11657.24,689,3443.61,106669.0,I-REC,0.1408,30.038,15.019,17.9766
UI0001725,FAC0048,BANK02,2024,2024-09,160941,40554.35,60,70431,8822.96,448,1907.75,96564.6,I-REC,0.1408,22.6605,9.0642,14.2271
UI0001726,FAC0048,BANK02,2024,2024-10,171809,49175.81,50,71591,7052.02,556,2289.93,85904.5,GO,0.1408,24.1907,12.0954,14.4614
UI0001727,FAC0048,BANK02,2024,2024-11,148659,31352.61,60,73641,8866.84,427,1353.23,89195.4,GO,0.1408,20.9312,8.3725,14.8755
UI0001728,FAC0048,BANK02,2024,2024-12,229479,60617.22,70,107529,8159.75,355,1637.62,160635.3,GO,0.1408,32.3106,9.6932,21.7209
UI0001729,FAC0049,BANK02,2022,2022-01,104919,21050.97,40,42339,5536.92,1988,8779.46,41967.6,GO,0.0536,5.6237,3.3742,8.5525
UI0001730,FAC0049,BANK02,2022,2022-02,101070,30807.62,20,47255,4588.95,2873,11003.33,20214.0,GO,0.0536,5.4174,4.3339,9.5455
UI0001731,FAC0049,BANK02,2022,2022-03,69566,15483.04,40,33114,2969.93,2232,9503.27,27826.4,GO,0.0536,3.7287,2.2372,6.689
UI0001732,FAC0049,BANK02,2022,2022-04,72723,15458.59,30,35331,3801.8,2566,11158.33,21816.9,I-REC,0.0536,3.898,2.7286,7.1369
UI0001733,FAC0049,BANK02,2022,2022-05,71078,13677.46,50,33312,3996.92,2265,10159.81,35539.0,GO,0.0536,3.8098,1.9049,6.729
UI0001734,FAC0049,BANK02,2022,2022-06,84954,18877.07,50,46408,6063.07,3024,11860.03,42477.0,I-REC,0.0536,4.5535,2.2768,9.3744
UI0001735,FAC0049,BANK02,2022,2022-07,100614,23577.62,30,40289,5480.27,2215,8614.12,30184.2,I-REC,0.0536,5.3929,3.775,8.1384
UI0001736,FAC0049,BANK02,2022,2022-08,89911,26426.68,50,39152,3466.82,2598,10370.15,44955.5,GO,0.0536,4.8192,2.4096,7.9087
UI0001737,FAC0049,BANK02,2022,2022-09,80597,21842.5,40,34384,4671.63,1947,9109.28,32238.8,I-REC,0.0536,4.32,2.592,6.9456
UI0001738,FAC0049,BANK02,2022,2022-10,79672,19317.08,30,32719,3343.19,2102,7372.76,23901.6,GO,0.0536,4.2704,2.9893,6.6092
UI0001739,FAC0049,BANK02,2022,2022-11,81399,20078.51,30,31937,3276.77,2862,11777.55,24419.7,GO,0.0536,4.363,3.0541,6.4513
UI0001740,FAC0049,BANK02,2022,2022-12,97437,23285.01,50,44818,4250.02,1714,6198.25,48718.5,I-REC,0.0536,5.2226,2.6113,9.0532
UI0001741,FAC0049,BANK02,2023,2023-01,98759,28206.89,50,43319,5356.7,1596,6868.36,49379.5,I-REC,0.052,5.1355,2.5677,8.7504
UI0001742,FAC0049,BANK02,2023,2023-02,94022,25392.42,30,47211,3458.48,1539,7236.7,28206.6,I-REC,0.052,4.8891,3.4224,9.5366
UI0001743,FAC0049,BANK02,2023,2023-03,78463,22098.02,50,36613,2947.39,2137,9594.55,39231.5,GO,0.052,4.0801,2.04,7.3958
UI0001744,FAC0049,BANK02,2023,2023-04,78221,21249.3,50,33482,3334.36,2428,8478.58,39110.5,I-REC,0.052,4.0675,2.0337,6.7634
UI0001745,FAC0049,BANK02,2023,2023-05,81688,25470.98,40,37425,3745.82,3075,9421.13,32675.2,GO,0.052,4.2478,2.5487,7.5598
UI0001746,FAC0049,BANK02,2023,2023-06,94893,20537.88,30,45756,3295.49,2880,14397.35,28467.9,I-REC,0.052,4.9344,3.4541,9.2427
UI0001747,FAC0049,BANK02,2023,2023-07,95869,25106.94,50,38614,4739.58,2829,10533.35,47934.5,I-REC,0.052,4.9852,2.4926,7.8
UI0001748,FAC0049,BANK02,2023,2023-08,90094,26730.6,60,38686,5398.76,2741,8698.64,54056.4,GO,0.052,4.6849,1.874,7.8146
UI0001749,FAC0049,BANK02,2023,2023-09,68926,20006.31,60,37238,3327.88,2385,9188.86,41355.6,GO,0.052,3.5842,1.4337,7.5221
UI0001750,FAC0049,BANK02,2023,2023-10,72074,18126.74,30,33227,4103.14,2282,8709.77,21622.2,GO,0.052,3.7478,2.6235,6.7119
UI0001751,FAC0049,BANK02,2023,2023-11,74694,17626.69,60,31109,3595.05,2800,12779.05,44816.4,I-REC,0.052,3.8841,1.5536,6.284
UI0001752,FAC0049,BANK02,2023,2023-12,97526,27663.48,30,49639,5948.79,2776,10375.91,29257.8,I-REC,0.052,5.0714,3.5499,10.0271
UI0001753,FAC0049,BANK02,2024,2024-01,94786,20727.02,40,46072,3754.18,2142,7422.76,37914.4,I-REC,0.0505,4.7867,2.872,9.3065
UI0001754,FAC0049,BANK02,2024,2024-02,92603,23103.81,50,47242,6310.53,2521,11875.75,46301.5,GO,0.0505,4.6765,2.3382,9.5429
UI0001755,FAC0049,BANK02,2024,2024-03,70685,14452.46,70,36165,2925.37,2723,9548.89,49479.5,GO,0.0505,3.5696,1.0709,7.3053
UI0001756,FAC0049,BANK02,2024,2024-04,71258,16578.42,70,31952,2926.26,1596,5769.63,49880.6,I-REC,0.0505,3.5985,1.0796,6.4543
UI0001757,FAC0049,BANK02,2024,2024-05,78789,16976.37,40,31931,3874.07,2553,10213.75,31515.6,I-REC,0.0505,3.9788,2.3873,6.4501
UI0001758,FAC0049,BANK02,2024,2024-06,83740,15104.42,50,41030,3812.18,3074,10835.58,41870.0,I-REC,0.0505,4.2289,2.1144,8.2881
UI0001759,FAC0049,BANK02,2024,2024-07,82582,25458.82,50,44962,3858.42,2849,11421.92,41291.0,I-REC,0.0505,4.1704,2.0852,9.0823
UI0001760,FAC0049,BANK02,2024,2024-08,92306,21960.22,70,44202,5958.3,3317,15686.28,64614.2,GO,0.0505,4.6615,1.3984,8.9288
UI0001761,FAC0049,BANK02,2024,2024-09,73086,22555.38,50,31133,2345.71,1600,6957.81,36543.0,I-REC,0.0505,3.6908,1.8454,6.2889
UI0001762,FAC0049,BANK02,2024,2024-10,66181,20257.89,60,32894,4537.22,2140,9726.07,39708.6,I-REC,0.0505,3.3421,1.3369,6.6446
UI0001763,FAC0049,BANK02,2024,2024-11,73899,19899.33,60,31018,3677.61,1828,7271.64,44339.4,I-REC,0.0505,3.7319,1.4928,6.2656
UI0001764,FAC0049,BANK02,2024,2024-12,99860,29282.79,40,43753,4663.02,2613,11527.94,39944.0,I-REC,0.0505,5.0429,3.0258,8.8381
UI0001765,FAC0050,BANK02,2022,2022-01,135062,30556.55,50,65901,8338.82,2960,13849.86,67531.0,I-REC,0.0536,7.2393,3.6197,13.312
UI0001766,FAC0050,BANK02,2022,2022-02,142773,29999.25,30,55512,4684.51,2150,10121.4,42831.9,GO,0.0536,7.6526,5.3568,11.2134
UI0001767,FAC0050,BANK02,2022,2022-03,99539,25549.91,20,43444,5219.94,2686,8278.53,19907.8,I-REC,0.0536,5.3353,4.2682,8.7757
UI0001768,FAC0050,BANK02,2022,2022-04,89129,26851.07,40,42406,3529.68,2278,7413.23,35651.6,GO,0.0536,4.7773,2.8664,8.566
UI0001769,FAC0050,BANK02,2022,2022-05,99913,19422.24,30,48008,5404.67,1886,7053.55,29973.9,I-REC,0.0536,5.3553,3.7487,9.6976
UI0001770,FAC0050,BANK02,2022,2022-06,118687,35328.17,20,58949,7161.44,3069,9830.65,23737.4,GO,0.0536,6.3616,5.0893,11.9077
UI0001771,FAC0050,BANK02,2022,2022-07,109122,24151.63,30,53135,7402.25,2171,7797.03,32736.6,GO,0.0536,5.8489,4.0943,10.7333
UI0001772,FAC0050,BANK02,2022,2022-08,117211,27045.51,40,51836,6709.04,1481,7263.62,46884.4,I-REC,0.0536,6.2825,3.7695,10.4709
UI0001773,FAC0050,BANK02,2022,2022-09,94318,20896.77,40,40987,4159.55,1437,5842.34,37727.2,I-REC,0.0536,5.0554,3.0333,8.2794
UI0001774,FAC0050,BANK02,2022,2022-10,101185,23320.99,50,41537,4503.94,1416,6127.44,50592.5,GO,0.0536,5.4235,2.7118,8.3905
UI0001775,FAC0050,BANK02,2022,2022-11,94164,20078.9,50,44759,5640.32,2649,9671.69,47082.0,GO,0.0536,5.0472,2.5236,9.0413
UI0001776,FAC0050,BANK02,2022,2022-12,140513,37048.93,30,55621,4276.12,2324,8861.92,42153.9,GO,0.0536,7.5315,5.272,11.2354
UI0001777,FAC0050,BANK02,2023,2023-01,130737,24540.73,40,63773,5833.64,1806,5714.31,52294.8,I-REC,0.052,6.7983,4.079,12.8821
UI0001778,FAC0050,BANK02,2023,2023-02,130845,41351.97,60,61754,8289.87,1515,6812.09,78507.0,GO,0.052,6.8039,2.7216,12.4743
UI0001779,FAC0050,BANK02,2023,2023-03,105115,19787.09,30,43190,5302.13,2426,11354.66,31534.5,I-REC,0.052,5.466,3.8262,8.7244
UI0001780,FAC0050,BANK02,2023,2023-04,99748,19825.88,50,44481,5417.95,1567,5968.7,49874.0,I-REC,0.052,5.1869,2.5934,8.9852
UI0001781,FAC0050,BANK02,2023,2023-05,88993,24578.26,40,47117,5385.35,2975,11895.37,35597.2,GO,0.052,4.6276,2.7766,9.5176
UI0001782,FAC0050,BANK02,2023,2023-06,127200,37777.4,60,53021,5821.37,2487,9358.37,76320.0,I-REC,0.052,6.6144,2.6458,10.7102
UI0001783,FAC0050,BANK02,2023,2023-07,108878,28331.25,60,54395,7357.9,2453,7782.63,65326.8,I-REC,0.052,5.6617,2.2647,10.9878
UI0001784,FAC0050,BANK02,2023,2023-08,105547,26272.62,50,52406,6456.65,1741,7142.52,52773.5,I-REC,0.052,5.4884,2.7442,10.586
UI0001785,FAC0050,BANK02,2023,2023-09,95023,17724.42,30,46048,5303.68,1612,6329.69,28506.9,I-REC,0.052,4.9412,3.4588,9.3017
UI0001786,FAC0050,BANK02,2023,2023-10,102490,22094.02,40,44768,3733.48,2425,9520.94,40996.0,GO,0.052,5.3295,3.1977,9.0431
UI0001787,FAC0050,BANK02,2023,2023-11,88623,18263.19,50,45221,5435.8,1489,4600.1,44311.5,I-REC,0.052,4.6084,2.3042,9.1346
UI0001788,FAC0050,BANK02,2023,2023-12,132348,36913.13,30,59135,4749.69,2976,12688.19,39704.4,GO,0.052,6.8821,4.8175,11.9453
UI0001789,FAC0050,BANK02,2024,2024-01,125670,32339.73,60,52219,4289.54,2007,9775.31,75402.0,GO,0.0505,6.3463,2.5385,10.5482
UI0001790,FAC0050,BANK02,2024,2024-02,117300,35670.61,60,52183,4615.29,2723,13367.86,70380.0,I-REC,0.0505,5.9237,2.3695,10.541
UI0001791,FAC0050,BANK02,2024,2024-03,92057,25824.05,40,47523,3404.1,3048,14451.33,36822.8,I-REC,0.0505,4.6489,2.7893,9.5996
UI0001792,FAC0050,BANK02,2024,2024-04,96480,23250.83,60,47456,6520.72,2370,8340.43,57888.0,GO,0.0505,4.8722,1.9489,9.5861
UI0001793,FAC0050,BANK02,2024,2024-05,85219,20486.49,60,46836,3719.6,1917,7724.83,51131.4,I-REC,0.0505,4.3036,1.7214,9.4609
UI0001794,FAC0050,BANK02,2024,2024-06,114649,26216.01,70,53090,6307.52,2239,10797.9,80254.3,GO,0.0505,5.7898,1.7369,10.7242
UI0001795,FAC0050,BANK02,2024,2024-07,117433,31972.34,70,56492,4161.92,1464,6286.87,82203.1,I-REC,0.0505,5.9304,1.7791,11.4114
UI0001796,FAC0050,BANK02,2024,2024-08,123673,39441.87,40,49162,6192.22,2383,11286.54,49469.2,GO,0.0505,6.2455,3.7473,9.9307
UI0001797,FAC0050,BANK02,2024,2024-09,95004,25951.03,60,39105,3961.54,1828,8709.35,57002.4,GO,0.0505,4.7977,1.9191,7.8992
UI0001798,FAC0050,BANK02,2024,2024-10,98718,20634.43,40,44363,3481.95,1713,7609.25,39487.2,GO,0.0505,4.9853,2.9912,8.9613
UI0001799,FAC0050,BANK02,2024,2024-11,89374,25219.5,60,47653,5204.11,2374,11636.11,53624.4,I-REC,0.0505,4.5134,1.8054,9.6259
UI0001800,FAC0050,BANK02,2024,2024-12,127011,27478.34,40,55597,7039.78,2378,10611.0,50804.4,I-REC,0.0505,6.4141,3.8484,11.2306
UI0001801,FAC0051,BANK03,2022,2022-01,473917,124352.67,30,189724,25003.6,376,1847.9,142175.1,GO,0.0927,43.9321,30.7525,38.3242
UI0001802,FAC0051,BANK03,2022,2022-02,426309,120227.58,40,188991,14897.52,255,1137.38,170523.6,I-REC,0.0927,39.5188,23.7113,38.1762
UI0001803,FAC0051,BANK03,2022,2022-03,325241,95639.38,50,159563,17074.91,318,1443.86,162620.5,I-REC,0.0927,30.1498,15.0749,32.2317
UI0001804,FAC0051,BANK03,2022,2022-04,347471,91391.88,30,145250,11863.43,455,2069.61,104241.3,I-REC,0.0927,32.2106,22.5474,29.3405
UI0001805,FAC0051,BANK03,2022,2022-05,354280,89836.62,30,151355,12340.35,296,1205.62,106284.0,I-REC,0.0927,32.8418,22.9892,30.5737
UI0001806,FAC0051,BANK03,2022,2022-06,358365,76821.17,30,193409,16377.26,404,1564.93,107509.5,GO,0.0927,33.2204,23.2543,39.0686
UI0001807,FAC0051,BANK03,2022,2022-07,398833,109843.06,40,177937,22816.19,406,1611.79,159533.2,GO,0.0927,36.9718,22.1831,35.9433
UI0001808,FAC0051,BANK03,2022,2022-08,390836,85591.47,50,183535,23147.38,243,835.34,195418.0,GO,0.0927,36.2305,18.1152,37.0741
UI0001809,FAC0051,BANK03,2022,2022-09,356515,80879.43,50,157345,11888.12,419,1556.51,178257.5,I-REC,0.0927,33.0489,16.5245,31.7837
UI0001810,FAC0051,BANK03,2022,2022-10,306173,84416.51,40,163465,19556.68,339,1423.6,122469.2,I-REC,0.0927,28.3822,17.0293,33.0199
UI0001811,FAC0051,BANK03,2022,2022-11,303435,77449.62,40,150398,15342.82,434,1541.94,121374.0,GO,0.0927,28.1284,16.8771,30.3804
UI0001812,FAC0051,BANK03,2022,2022-12,474780,130918.97,50,182951,25392.36,438,1451.09,237390.0,I-REC,0.0927,44.0121,22.0061,36.9561
UI0001813,FAC0051,BANK03,2023,2023-01,420755,122266.04,30,206641,23416.0,502,1932.1,126226.5,I-REC,0.09,37.868,26.5076,41.7415
UI0001814,FAC0051,BANK03,2023,2023-02,411468,78208.47,50,187299,17807.14,365,1563.17,205734.0,GO,0.09,37.0321,18.5161,37.8344
UI0001815,FAC0051,BANK03,2023,2023-03,307072,65486.67,60,135860,16382.51,364,1757.04,184243.2,GO,0.09,27.6365,11.0546,27.4437
UI0001816,FAC0051,BANK03,2023,2023-04,290421,54757.01,40,160720,12490.84,348,1589.86,116168.4,I-REC,0.09,26.1379,15.6827,32.4654
UI0001817,FAC0051,BANK03,2023,2023-05,340675,92428.22,60,135102,10925.21,470,2276.65,204405.0,I-REC,0.09,30.6608,12.2643,27.2906
UI0001818,FAC0051,BANK03,2023,2023-06,362352,80711.5,40,180913,21057.78,477,1590.69,144940.8,I-REC,0.09,32.6117,19.567,36.5444
UI0001819,FAC0051,BANK03,2023,2023-07,380840,91792.02,50,181956,21578.35,416,2042.49,190420.0,GO,0.09,34.2756,17.1378,36.7551
UI0001820,FAC0051,BANK03,2023,2023-08,413833,74959.61,50,193512,16308.94,544,2622.07,206916.5,GO,0.09,37.245,18.6225,39.0894
UI0001821,FAC0051,BANK03,2023,2023-09,322574,77872.17,40,134693,11710.31,507,2326.68,129029.6,GO,0.09,29.0317,17.419,27.208
UI0001822,FAC0051,BANK03,2023,2023-10,320879,99471.25,30,144364,13402.86,473,1676.85,96263.7,GO,0.09,28.8791,20.2154,29.1615
UI0001823,FAC0051,BANK03,2023,2023-11,343460,63789.59,60,142738,18889.54,422,1674.97,206076.0,I-REC,0.09,30.9114,12.3646,28.8331
UI0001824,FAC0051,BANK03,2023,2023-12,405739,101194.62,40,206135,15123.19,550,2016.03,162295.6,I-REC,0.09,36.5165,21.9099,41.6393
UI0001825,FAC0051,BANK03,2024,2024-01,392527,104948.81,60,208843,15539.52,506,2124.49,235516.2,I-REC,0.0874,34.3069,13.7227,42.1863
UI0001826,FAC0051,BANK03,2024,2024-02,388102,94007.09,70,193658,22049.44,547,2387.98,271671.4,GO,0.0874,33.9201,10.176,39.1189
